date,series_name,value,source_slug,source_url
2010-01-27,US - S&amp;P 500 - Forward PE Ratio,13.1013,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-01-28,US - S&amp;P 500 - Forward PE Ratio,12.9465,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-01-29,US - S&amp;P 500 - Forward PE Ratio,12.8193,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-02-01,US - S&amp;P 500 - Forward PE Ratio,13.0021,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-02-02,US - S&amp;P 500 - Forward PE Ratio,13.1708,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-02-03,US - S&amp;P 500 - Forward PE Ratio,13.0987,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-02-04,US - S&amp;P 500 - Forward PE Ratio,12.6908,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-02-05,US - S&amp;P 500 - Forward PE Ratio,12.7276,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-02-08,US - S&amp;P 500 - Forward PE Ratio,12.6148,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-02-09,US - S&amp;P 500 - Forward PE Ratio,12.7793,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-02-10,US - S&amp;P 500 - Forward PE Ratio,12.7507,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-02-11,US - S&amp;P 500 - Forward PE Ratio,12.8742,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-02-12,US - S&amp;P 500 - Forward PE Ratio,12.8388,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-02-16,US - S&amp;P 500 - Forward PE Ratio,13.07,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-02-17,US - S&amp;P 500 - Forward PE Ratio,13.1253,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-02-18,US - S&amp;P 500 - Forward PE Ratio,13.2118,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-02-19,US - S&amp;P 500 - Forward PE Ratio,13.2407,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-02-22,US - S&amp;P 500 - Forward PE Ratio,13.2268,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-02-23,US - S&amp;P 500 - Forward PE Ratio,13.0667,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-02-24,US - S&amp;P 500 - Forward PE Ratio,13.1937,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-02-25,US - S&amp;P 500 - Forward PE Ratio,13.1663,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-02-26,US - S&amp;P 500 - Forward PE Ratio,13.1848,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-03-01,US - S&amp;P 500 - Forward PE Ratio,13.3187,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-03-02,US - S&amp;P 500 - Forward PE Ratio,13.3498,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-03-03,US - S&amp;P 500 - Forward PE Ratio,13.3555,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-03-04,US - S&amp;P 500 - Forward PE Ratio,13.4054,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-03-05,US - S&amp;P 500 - Forward PE Ratio,13.5932,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-03-08,US - S&amp;P 500 - Forward PE Ratio,13.5908,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-03-09,US - S&amp;P 500 - Forward PE Ratio,13.6141,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-03-10,US - S&amp;P 500 - Forward PE Ratio,13.6757,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-03-11,US - S&amp;P 500 - Forward PE Ratio,13.7309,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-03-12,US - S&amp;P 500 - Forward PE Ratio,13.7279,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-03-15,US - S&amp;P 500 - Forward PE Ratio,13.7342,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-03-16,US - S&amp;P 500 - Forward PE Ratio,13.841,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-03-17,US - S&amp;P 500 - Forward PE Ratio,13.9216,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-03-18,US - S&amp;P 500 - Forward PE Ratio,13.917,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-03-19,US - S&amp;P 500 - Forward PE Ratio,13.8462,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-03-22,US - S&amp;P 500 - Forward PE Ratio,13.9168,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-03-23,US - S&amp;P 500 - Forward PE Ratio,14.0166,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-03-24,US - S&amp;P 500 - Forward PE Ratio,13.9396,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-03-25,US - S&amp;P 500 - Forward PE Ratio,13.9158,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-03-26,US - S&amp;P 500 - Forward PE Ratio,13.9261,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-03-29,US - S&amp;P 500 - Forward PE Ratio,14.0053,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-03-30,US - S&amp;P 500 - Forward PE Ratio,14.0058,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-03-31,US - S&amp;P 500 - Forward PE Ratio,13.96,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-04-01,US - S&amp;P 500 - Forward PE Ratio,13.5492,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-04-05,US - S&amp;P 500 - Forward PE Ratio,13.6566,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-04-06,US - S&amp;P 500 - Forward PE Ratio,13.6796,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-04-07,US - S&amp;P 500 - Forward PE Ratio,13.5992,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-04-08,US - S&amp;P 500 - Forward PE Ratio,13.6451,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-04-09,US - S&amp;P 500 - Forward PE Ratio,13.7363,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-04-12,US - S&amp;P 500 - Forward PE Ratio,13.7606,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-04-13,US - S&amp;P 500 - Forward PE Ratio,13.77,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-04-14,US - S&amp;P 500 - Forward PE Ratio,13.9235,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-04-15,US - S&amp;P 500 - Forward PE Ratio,13.9353,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-04-16,US - S&amp;P 500 - Forward PE Ratio,13.7105,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-04-19,US - S&amp;P 500 - Forward PE Ratio,13.7725,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-04-20,US - S&amp;P 500 - Forward PE Ratio,13.8835,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-04-21,US - S&amp;P 500 - Forward PE Ratio,13.8693,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-04-22,US - S&amp;P 500 - Forward PE Ratio,13.9007,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-04-23,US - S&amp;P 500 - Forward PE Ratio,13.9998,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-04-26,US - S&amp;P 500 - Forward PE Ratio,13.9396,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-04-27,US - S&amp;P 500 - Forward PE Ratio,13.6137,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-04-28,US - S&amp;P 500 - Forward PE Ratio,13.7017,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-04-29,US - S&amp;P 500 - Forward PE Ratio,13.879,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-04-30,US - S&amp;P 500 - Forward PE Ratio,13.648,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-05-03,US - S&amp;P 500 - Forward PE Ratio,13.827,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-05-04,US - S&amp;P 500 - Forward PE Ratio,13.4974,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-05-05,US - S&amp;P 500 - Forward PE Ratio,13.4085,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-05-06,US - S&amp;P 500 - Forward PE Ratio,12.9747,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-05-07,US - S&amp;P 500 - Forward PE Ratio,12.7761,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-05-10,US - S&amp;P 500 - Forward PE Ratio,13.3379,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-05-11,US - S&amp;P 500 - Forward PE Ratio,13.2926,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-05-12,US - S&amp;P 500 - Forward PE Ratio,13.4752,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-05-13,US - S&amp;P 500 - Forward PE Ratio,13.3116,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-05-14,US - S&amp;P 500 - Forward PE Ratio,13.0613,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-05-17,US - S&amp;P 500 - Forward PE Ratio,13.0758,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-05-18,US - S&amp;P 500 - Forward PE Ratio,12.8902,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-05-19,US - S&amp;P 500 - Forward PE Ratio,12.824,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-05-20,US - S&amp;P 500 - Forward PE Ratio,12.3242,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-05-21,US - S&amp;P 500 - Forward PE Ratio,12.5094,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-05-24,US - S&amp;P 500 - Forward PE Ratio,12.3479,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-05-25,US - S&amp;P 500 - Forward PE Ratio,12.3523,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-05-26,US - S&amp;P 500 - Forward PE Ratio,12.2823,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-05-27,US - S&amp;P 500 - Forward PE Ratio,12.6861,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-05-28,US - S&amp;P 500 - Forward PE Ratio,12.5292,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-06-01,US - S&amp;P 500 - Forward PE Ratio,12.3141,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-06-02,US - S&amp;P 500 - Forward PE Ratio,12.6323,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-06-03,US - S&amp;P 500 - Forward PE Ratio,12.6835,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-06-04,US - S&amp;P 500 - Forward PE Ratio,12.247,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-06-07,US - S&amp;P 500 - Forward PE Ratio,12.0813,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-06-08,US - S&amp;P 500 - Forward PE Ratio,12.2139,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-06-09,US - S&amp;P 500 - Forward PE Ratio,12.1413,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-06-10,US - S&amp;P 500 - Forward PE Ratio,12.4996,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-06-11,US - S&amp;P 500 - Forward PE Ratio,12.5543,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-06-14,US - S&amp;P 500 - Forward PE Ratio,12.5317,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-06-15,US - S&amp;P 500 - Forward PE Ratio,12.8261,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-06-16,US - S&amp;P 500 - Forward PE Ratio,12.819,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-06-17,US - S&amp;P 500 - Forward PE Ratio,12.8354,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-06-18,US - S&amp;P 500 - Forward PE Ratio,12.8523,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-06-21,US - S&amp;P 500 - Forward PE Ratio,12.8028,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-06-22,US - S&amp;P 500 - Forward PE Ratio,12.597,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-06-23,US - S&amp;P 500 - Forward PE Ratio,12.5594,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-06-24,US - S&amp;P 500 - Forward PE Ratio,12.3484,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-06-25,US - S&amp;P 500 - Forward PE Ratio,12.3837,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-06-28,US - S&amp;P 500 - Forward PE Ratio,12.3585,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-06-29,US - S&amp;P 500 - Forward PE Ratio,11.9752,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-06-30,US - S&amp;P 500 - Forward PE Ratio,11.8541,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-07-01,US - S&amp;P 500 - Forward PE Ratio,11.301,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-07-02,US - S&amp;P 500 - Forward PE Ratio,11.2483,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-07-06,US - S&amp;P 500 - Forward PE Ratio,11.3085,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-07-07,US - S&amp;P 500 - Forward PE Ratio,11.6629,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-07-08,US - S&amp;P 500 - Forward PE Ratio,11.7726,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-07-09,US - S&amp;P 500 - Forward PE Ratio,11.8574,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-07-12,US - S&amp;P 500 - Forward PE Ratio,11.8661,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-07-13,US - S&amp;P 500 - Forward PE Ratio,12.0486,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-07-14,US - S&amp;P 500 - Forward PE Ratio,12.0467,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-07-15,US - S&amp;P 500 - Forward PE Ratio,12.0612,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-07-16,US - S&amp;P 500 - Forward PE Ratio,11.7136,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-07-19,US - S&amp;P 500 - Forward PE Ratio,11.7836,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-07-20,US - S&amp;P 500 - Forward PE Ratio,11.9182,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-07-21,US - S&amp;P 500 - Forward PE Ratio,11.7654,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-07-22,US - S&amp;P 500 - Forward PE Ratio,12.0302,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-07-23,US - S&amp;P 500 - Forward PE Ratio,12.1291,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-07-26,US - S&amp;P 500 - Forward PE Ratio,12.265,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-07-27,US - S&amp;P 500 - Forward PE Ratio,12.2521,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-07-28,US - S&amp;P 500 - Forward PE Ratio,12.1673,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-07-29,US - S&amp;P 500 - Forward PE Ratio,12.1167,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-07-30,US - S&amp;P 500 - Forward PE Ratio,12.1175,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-08-02,US - S&amp;P 500 - Forward PE Ratio,12.3843,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-08-03,US - S&amp;P 500 - Forward PE Ratio,12.3249,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-08-04,US - S&amp;P 500 - Forward PE Ratio,12.3995,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-08-05,US - S&amp;P 500 - Forward PE Ratio,12.3838,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-08-06,US - S&amp;P 500 - Forward PE Ratio,12.3379,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-08-09,US - S&amp;P 500 - Forward PE Ratio,12.4056,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-08-10,US - S&amp;P 500 - Forward PE Ratio,12.3315,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-08-11,US - S&amp;P 500 - Forward PE Ratio,11.9841,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-08-12,US - S&amp;P 500 - Forward PE Ratio,11.9196,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-08-13,US - S&amp;P 500 - Forward PE Ratio,11.8716,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-08-16,US - S&amp;P 500 - Forward PE Ratio,11.8731,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-08-17,US - S&amp;P 500 - Forward PE Ratio,12.0178,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-08-18,US - S&amp;P 500 - Forward PE Ratio,12.0356,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-08-19,US - S&amp;P 500 - Forward PE Ratio,11.8318,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-08-20,US - S&amp;P 500 - Forward PE Ratio,11.7885,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-08-23,US - S&amp;P 500 - Forward PE Ratio,11.7408,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-08-24,US - S&amp;P 500 - Forward PE Ratio,11.5705,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-08-25,US - S&amp;P 500 - Forward PE Ratio,11.6085,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-08-26,US - S&amp;P 500 - Forward PE Ratio,11.5193,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-08-27,US - S&amp;P 500 - Forward PE Ratio,11.7104,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-08-30,US - S&amp;P 500 - Forward PE Ratio,11.538,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-08-31,US - S&amp;P 500 - Forward PE Ratio,11.5425,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-09-01,US - S&amp;P 500 - Forward PE Ratio,11.8831,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-09-02,US - S&amp;P 500 - Forward PE Ratio,11.991,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-09-03,US - S&amp;P 500 - Forward PE Ratio,12.1495,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-09-07,US - S&amp;P 500 - Forward PE Ratio,12.0101,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-09-08,US - S&amp;P 500 - Forward PE Ratio,12.0874,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-09-09,US - S&amp;P 500 - Forward PE Ratio,12.1459,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-09-10,US - S&amp;P 500 - Forward PE Ratio,12.2049,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-09-13,US - S&amp;P 500 - Forward PE Ratio,12.3408,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-09-14,US - S&amp;P 500 - Forward PE Ratio,12.332,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-09-15,US - S&amp;P 500 - Forward PE Ratio,12.3756,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-09-16,US - S&amp;P 500 - Forward PE Ratio,12.3711,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-09-17,US - S&amp;P 500 - Forward PE Ratio,12.3814,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-09-20,US - S&amp;P 500 - Forward PE Ratio,12.5697,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-09-21,US - S&amp;P 500 - Forward PE Ratio,12.5375,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-09-22,US - S&amp;P 500 - Forward PE Ratio,12.477,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-09-23,US - S&amp;P 500 - Forward PE Ratio,12.373,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-09-24,US - S&amp;P 500 - Forward PE Ratio,12.6352,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-09-27,US - S&amp;P 500 - Forward PE Ratio,12.5636,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-09-28,US - S&amp;P 500 - Forward PE Ratio,12.6246,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-09-29,US - S&amp;P 500 - Forward PE Ratio,12.5919,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-09-30,US - S&amp;P 500 - Forward PE Ratio,12.5531,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-10-01,US - S&amp;P 500 - Forward PE Ratio,12.1116,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-10-04,US - S&amp;P 500 - Forward PE Ratio,12.0143,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-10-05,US - S&amp;P 500 - Forward PE Ratio,12.2649,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-10-06,US - S&amp;P 500 - Forward PE Ratio,12.2567,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-10-07,US - S&amp;P 500 - Forward PE Ratio,12.2365,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-10-08,US - S&amp;P 500 - Forward PE Ratio,12.3114,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2010-10-11,US - S&amp;P 500 - Forward PE Ratio,12.3132,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
