＊ 指数先物、国債先物、指数オプション、国債先物オプション、有価証券オプション、商品先物、商品先物オプション順で、商品ごとに限月順で表示しております。,,,,,,,,,,,
＊ 前取引日に取引最終日を迎えた銘柄につきましては掲載されておりません。,,,,,,,,,,,
銘柄コード,銘柄名称,PUT/CAL,限月,権利行使価格,清算価格,理論価格,原資産価格,ボラティリティ,金利,残日数,原資産名称
161060018,FUT_225_260611,,202606,,56430,56402,56308.42,,0.9287,65,日経225
161090018,FUT_225_260910,,202609,,56520,56550,56308.42,,1.3479,156,日経225
161120018,FUT_225_261210,,202612,,56360,56412,56308.42,,1.3309,247,日経225
162030018,FUT_225_270311,,202703,,56500,56509,56308.42,,1.3309,338,日経225
162060018,FUT_225_270610,,202706,,56360,56330,56308.42,,1.3309,429,日経225
162090018,FUT_225_270909,,202709,,56540,56435,56308.42,,1.3309,520,日経225
162120018,FUT_225_271209,,202712,,56450,56304,56308.42,,1.3309,611,日経225
163060018,FUT_225_280608,,202806,,56560,56226,56308.42,,1.3309,793,日経225
163120018,FUT_225_281207,,202812,,56730,56204,56308.42,,1.3309,975,日経225
164060018,FUT_225_290607,,202906,,56910,56130,56308.42,,1.3309,1157,日経225
164120018,FUT_225_291213,,202912,,57160,56126,56308.42,,1.3309,1346,日経225
165060018,FUT_225_300613,,203006,,57350,56057,56308.42,,1.3309,1528,日経225
165120018,FUT_225_301212,,203012,,57580,56042,56308.42,,1.3309,1710,日経225
166060018,FUT_225_310612,,203106,,57810,55976,56308.42,,1.3309,1892,日経225
166120018,FUT_225_311211,,203112,,58070,55965,56308.42,,1.3309,2074,日経225
167060018,FUT_225_320610,,203206,,58320,55904,56308.42,,1.3309,2256,日経225
167120018,FUT_225_321209,,203212,,58600,55896,56308.42,,1.3309,2438,日経225
168060018,FUT_225_330609,,203306,,58880,55839,56308.42,,1.3309,2620,日経225
168120018,FUT_225_331208,,203312,,59190,55834,56308.42,,1.3309,2802,日経225
161040019,FUT_225M_260409,,202604,,56385,56311,56308.42,,0.7219,2,日経225
161050019,FUT_225M_260507,,202605,,56415,56351,56308.42,,0.9287,30,日経225
161060019,FUT_225M_260611,,202606,,56430,56402,56308.42,,0.9287,65,日経225
161070019,FUT_225M_260709,,202607,,56470,56442,56308.42,,1.2731,93,日経225
161090019,FUT_225M_260910,,202609,,56520,56550,56308.42,,1.3479,156,日経225
161120019,FUT_225M_261210,,202612,,56360,56412,56308.42,,1.3309,247,日経225
162030019,FUT_225M_270311,,202703,,56500,56509,56308.42,,1.3309,338,日経225
162060019,FUT_225M_270610,,202706,,56360,56330,56308.42,,1.3309,429,日経225
162090019,FUT_225M_270909,,202709,,56540,56435,56308.42,,1.3309,520,日経225
162120019,FUT_225M_271209,,202712,,56450,56304,56308.42,,1.3309,611,日経225
163060019,FUT_225M_280608,,202806,,56560,56226,56308.42,,1.3309,793,日経225
163120019,FUT_225M_281207,,202812,,56730,56204,56308.42,,1.3309,975,日経225
164060019,FUT_225M_290607,,202906,,56910,56130,56308.42,,1.3309,1157,日経225
164120019,FUT_225M_291213,,202912,,57160,56126,56308.42,,1.3309,1346,日経225
165060019,FUT_225M_300613,,203006,,57350,56057,56308.42,,1.3309,1528,日経225
165120019,FUT_225M_301212,,203012,,57580,56042,56308.42,,1.3309,1710,日経225
161040023,FUT_225MC_260409,,202604,,56385,56311,56308.42,,0.7219,2,日経225
161050023,FUT_225MC_260507,,202605,,56415,56351,56308.42,,0.9287,30,日経225
161060023,FUT_225MC_260611,,202606,,56430,56402,56308.42,,0.9287,65,日経225
161090023,FUT_225MC_260910,,202609,,56520,56550,56308.42,,1.3479,156,日経225
161060005,FUT_TPX_260611,,202606,,3788,3781.3,3775.3,,0.9287,65,TOPIX
161090005,FUT_TPX_260910,,202609,,3794.5,3791.9,3775.3,,1.3479,156,TOPIX
161120005,FUT_TPX_261210,,202612,,3779.5,3772.8,3775.3,,1.3309,247,TOPIX
162030005,FUT_TPX_270311,,202703,,3786.5,3779.7,3775.3,,1.3309,338,TOPIX
162060005,FUT_TPX_270610,,202706,,3763,3756.3,3775.3,,1.3309,429,TOPIX
162090005,FUT_TPX_270909,,202709,,3770.5,3763.9,3775.3,,1.3309,520,TOPIX
162120005,FUT_TPX_271209,,202712,,3752,3745.5,3775.3,,1.3309,611,TOPIX
163060005,FUT_TPX_280608,,202806,,3736,3729.5,3775.3,,1.3309,793,TOPIX
163120005,FUT_TPX_281207,,202812,,3725.5,3719.1,3775.3,,1.3309,975,TOPIX
164060005,FUT_TPX_290607,,202906,,3710,3703.6,3775.3,,1.3309,1157,TOPIX
164120005,FUT_TPX_291213,,202912,,3701,3694.5,3775.3,,1.3309,1346,TOPIX
165060005,FUT_TPX_300613,,203006,,3686,3679.5,3775.3,,1.3309,1528,TOPIX
165120005,FUT_TPX_301212,,203012,,3676.5,3669.8,3775.3,,1.3309,1710,TOPIX
161060006,FUT_TPXM_260611,,202606,,3788,3781.34,3775.3,,0.9287,65,TOPIX
161090006,FUT_TPXM_260910,,202609,,3794.5,3791.86,3775.3,,1.3479,156,TOPIX
161120006,FUT_TPXM_261210,,202612,,3779.5,3772.8,3775.3,,1.3309,247,TOPIX
161060022,FUT_400_260611,,202606,,34225,34181,34125.88,,0.9287,65,JPX日経400
161090022,FUT_400_260910,,202609,,34315,34271,34125.88,,1.3479,156,JPX日経400
161120022,FUT_400_261210,,202612,,34145,34104,34125.88,,1.3309,247,JPX日経400
162030022,FUT_400_270311,,202703,,34205,34160,34125.88,,1.3309,338,JPX日経400
162060022,FUT_400_270610,,202706,,34015,33971,34125.88,,1.3309,429,JPX日経400
161060012,FUT_JP150_260611,,202606,,1570,1570,1567.48,,0.9287,65,JPXプライム150指数
161090012,FUT_JP150_260910,,202609,,1574.5,1574.4,1567.48,,1.3479,156,JPXプライム150指数
161120012,FUT_JP150_261210,,202612,,1566.5,1566.4,1567.48,,1.3309,247,JPXプライム150指数
162030012,FUT_JP150_270311,,202703,,1569.5,1569.3,1567.48,,1.3309,338,JPXプライム150指数
162060012,FUT_JP150_270610,,202706,,1559.5,1559.6,1567.48,,1.3309,429,JPXプライム150指数
161060063,FUT_C30_260611,,202606,,1930,1930,1926.78,,0.9287,65,TOPIX Core30
161090063,FUT_C30_260910,,202609,,1937,1936.8,1926.78,,1.3479,156,TOPIX Core30
161120063,FUT_C30_261210,,202612,,1926.5,1926.3,1926.78,,1.3309,247,TOPIX Core30
161060065,FUT_SJESG_260611,,202606,,4334,4334.1,4327.16,,0.9287,65,S&P/JPX 500ESGスコア・ティルト指数
161090065,FUT_SJESG_260910,,202609,,4346,4346.1,4327.16,,1.3479,156,S&P/JPX 500ESGスコア・ティルト指数
161120065,FUT_SJESG_261210,,202612,,4324.5,4324.3,4327.16,,1.3309,247,S&P/JPX 500ESGスコア・ティルト指数
161060066,FUT_FJNZR_260611,,202606,,2454.5,2454.5,2450.55,,0.9287,65,FTSE JPXネットゼロ・ジャパン500指数
161090066,FUT_FJNZR_260910,,202609,,2461.5,2461.3,2450.55,,1.3479,156,FTSE JPXネットゼロ・ジャパン500指数
161120066,FUT_FJNZR_261210,,202612,,2449,2448.9,2450.55,,1.3309,247,FTSE JPXネットゼロ・ジャパン500指数
161060067,FUT_NKC15_260611,,202606,,56170,56167,56073.81,,0.9287,65,日経平均気候変動指数
161090067,FUT_NKC15_260910,,202609,,56310,56315,56073.81,,1.3479,156,日経平均気候変動指数
161120067,FUT_NKC15_261210,,202612,,56180,56177,56073.81,,1.3309,247,日経平均気候変動指数
161060032,FUT_BANK_260611,,202606,,614.6,614.6,613.54,,0.9287,65,東証銀行
161090032,FUT_BANK_260910,,202609,,617.1,617.1,613.54,,1.3479,156,東証銀行
161120032,FUT_BANK_261210,,202612,,612,612,613.54,,1.3309,247,東証銀行
161060069,FUT_REIT_260611,,202606,,1929,1929.1,1937.8,,0.9287,65,東証REIT
161090069,FUT_REIT_260910,,202609,,1908,1908,1937.8,,1.3479,156,東証REIT
161120069,FUT_REIT_261210,,202612,,1900,1900.1,1937.8,,1.3309,247,東証REIT
161060073,FUT_DJIA_260618,,202606,,47904,,46584.46,,,72,NYダウ
161090073,FUT_DJIA_260918,,202609,,48179,,46584.46,,,169,NYダウ
161120073,FUT_DJIA_261218,,202612,,48757,,46584.46,,,257,NYダウ
162030073,FUT_DJIA_270319,,202703,,49166,,46584.46,,,349,NYダウ
161060076,FUT_RNP_260611,,202606,,1702.5,1702.7,1700,,0.9287,65,RNP
161090076,FUT_RNP_260910,,202609,,1707.5,1707.5,1700,,1.3479,156,RNP
161120076,FUT_RNP_261210,,202612,,1699,1698.9,1700,,1.3309,247,RNP
162030076,FUT_RNP_270311,,202703,,1702,1702,1700,,1.3309,338,RNP
162060076,FUT_RNP_270610,,202706,,1691.5,1691.5,1700,,1.3309,429,RNP
161120017,FUT_NKDV_270331,,202612,,907,,,,,358,日経平均配当
162120017,FUT_NKDV_280331,,202712,,977,,,,,726,日経平均配当
163120017,FUT_NKDV_290330,,202812,,1011.5,,,,,1090,日経平均配当
164120017,FUT_NKDV_300329,,202912,,1022.5,,,,,1454,日経平均配当
165120017,FUT_NKDV_310331,,203012,,899.6,,,,,1819,日経平均配当
166120017,FUT_NKDV_320331,,203112,,899.6,,,,,2185,日経平均配当
167120017,FUT_NKDV_330331,,203212,,899.6,,,,,2550,日経平均配当
168120017,FUT_NKDV_340331,,203312,,899.6,,,,,2917,日経平均配当
161060001,FUT_JBL_260615,,202606,,130.37,,,,,75,長期国債
161090001,FUT_JBL_260914,,202609,,129.17,,,,,169,長期国債
161120001,FUT_JBL_261214,,202612,,128.72,,,,,257,長期国債
161060007,FUT_JBLM_260612,,202606,,130.37,,,,,68,長期国債
161090007,FUT_JBLM_260911,,202609,,129.17,,,,,159,長期国債
161120007,FUT_JBLM_261211,,202612,,128.72,,,,,250,長期国債
161060004,FUT_JBM_260615,,202606,,104.84,,,,,75,中期国債
161090004,FUT_JBM_260914,,202609,,104.44,,,,,169,中期国債
161120004,FUT_JBM_261214,,202612,,104.06,,,,,257,中期国債
161060002,FUT_JBS_260615,,202606,,95.9,,,,,75,超長期国債
161090002,FUT_JBS_260914,,202609,,95.35,,,,,169,超長期国債
161120002,FUT_JBS_261214,,202612,,95.35,,,,,257,超長期国債
161030091,FUT_TOA3M_260616,,202603,,99.1925,,,,,70,無担保コールO/N物レート
161060091,FUT_TOA3M_260915,,202606,,99.025,,,,,161,無担保コールO/N物レート
161090091,FUT_TOA3M_261215,,202609,,98.8725,,,,,252,無担保コールO/N物レート
161120091,FUT_TOA3M_270316,,202612,,98.71,,,,,343,無担保コールO/N物レート
162030091,FUT_TOA3M_270615,,202703,,98.5725,,,,,434,無担保コールO/N物レート
162060091,FUT_TOA3M_270914,,202706,,98.4575,,,,,525,無担保コールO/N物レート
162090091,FUT_TOA3M_271214,,202709,,98.3525,,,,,616,無担保コールO/N物レート
162120091,FUT_TOA3M_280314,,202712,,98.255,,,,,707,無担保コールO/N物レート
163030091,FUT_TOA3M_280620,,202803,,98.1925,,,,,805,無担保コールO/N物レート
163060091,FUT_TOA3M_280919,,202806,,98.1475,,,,,896,無担保コールO/N物レート
163090091,FUT_TOA3M_281219,,202809,,98.1075,,,,,987,無担保コールO/N物レート
163120091,FUT_TOA3M_290319,,202812,,98.0675,,,,,1078,無担保コールO/N物レート
164030091,FUT_TOA3M_290619,,202903,,98.03,,,,,1169,無担保コールO/N物レート
164060091,FUT_TOA3M_290918,,202906,,97.995,,,,,1260,無担保コールO/N物レート
164090091,FUT_TOA3M_291218,,202909,,97.965,,,,,1351,無担保コールO/N物レート
164120091,FUT_TOA3M_300319,,202912,,97.935,,,,,1443,無担保コールO/N物レート
165030091,FUT_TOA3M_300618,,203003,,97.91,,,,,1533,無担保コールO/N物レート
165060091,FUT_TOA3M_300917,,203006,,97.8825,,,,,1624,無担保コールO/N物レート
165090091,FUT_TOA3M_301217,,203009,,97.8525,,,,,1715,無担保コールO/N物レート
165120091,FUT_TOA3M_310318,,203012,,97.8225,,,,,1806,無担保コールO/N物レート
161060011,FUT_MOTH_260611,,202606,,776,776,775.18,,0.9287,65,東証グロース市場250指数
161090011,FUT_MOTH_260910,,202609,,778,778,775.18,,1.3479,156,東証グロース市場250指数
161120011,FUT_MOTH_261210,,202612,,780,780,775.18,,1.3309,247,東証グロース市場250指数
162030011,FUT_MOTH_270311,,202703,,781,781,775.18,,1.3309,338,東証グロース市場250指数
162060011,FUT_MOTH_270610,,202706,,782,782,775.18,,1.3309,429,東証グロース市場250指数
161040078,FUT_TAIX_260414,,202604,,34996,,34761.38,,,7,台湾加権
161050078,FUT_TAIX_260519,,202605,,35121,,34761.38,,,42,台湾加権
161060078,FUT_TAIX_260616,,202606,,35142,,34761.38,,,70,台湾加権
161090078,FUT_TAIX_260915,,202609,,35042,,34761.38,,,161,台湾加権
161120078,FUT_TAIX_261215,,202612,,35152,,34761.38,,,252,台湾加権
161040079,FUT_FT50_260428,,202604,,16225,,16688.45,,,22,FTSE中国50
161050079,FUT_FT50_260528,,202605,,16145,,16688.45,,,51,FTSE中国50
161060079,FUT_FT50_260629,,202606,,16070,,16688.45,,,83,FTSE中国50
161090079,FUT_FT50_260929,,202609,,16020,,16688.45,,,175,FTSE中国50
161050015,FUT_NVI_260512,,202605,,33.55,,36.09,,,35,日経平均VI
161060015,FUT_NVI_260609,,202606,,34.4,,36.09,,,63,日経平均VI
161070015,FUT_NVI_260714,,202607,,33.75,,36.09,,,98,日経平均VI
161080015,FUT_NVI_260810,,202608,,33.6,,36.09,,,126,日経平均VI
161090015,FUT_NVI_260908,,202609,,33.4,,36.09,,,154,日経平均VI
161100015,FUT_NVI_261013,,202610,,33.2,,36.09,,,189,日経平均VI
161110015,FUT_NVI_261110,,202611,,32.8,,36.09,,,217,日経平均VI
161120015,FUT_NVI_261208,,202612,,32.9,,36.09,,,245,日経平均VI
141400018,CAL_225_260409_10000,CAL,202604,10000,46385,46309,56308.42,320,0.7219,2,日経225
191282018,CAL_225_260409_12000,CAL,202604,12000,44385,44309,56308.42,320,0.7219,2,日経225
191284018,CAL_225_260409_14000,CAL,202604,14000,42385,42309,56308.42,320,0.7219,2,日経225
191286018,CAL_225_260409_16000,CAL,202604,16000,40385,40309,56308.42,320,0.7219,2,日経225
191288018,CAL_225_260409_18000,CAL,202604,18000,38385,38309,56308.42,320,0.7219,2,日経225
141040018,CAL_225_260409_20000,CAL,202604,20000,36385,36309,56308.42,320,0.7219,2,日経225
141041018,CAL_225_260409_21000,CAL,202604,21000,35385,35309,56308.42,320,0.7219,2,日経225
141042018,CAL_225_260409_22000,CAL,202604,22000,34385,34309,56308.42,320,0.7219,2,日経225
141043018,CAL_225_260409_23000,CAL,202604,23000,33385,33309,56308.42,320,0.7219,2,日経225
141044018,CAL_225_260409_24000,CAL,202604,24000,32385,32310,56308.42,320,0.7219,2,日経225
141045018,CAL_225_260409_25000,CAL,202604,25000,31385,31310,56308.42,320,0.7219,2,日経225
141046018,CAL_225_260409_26000,CAL,202604,26000,30385,30311,56308.42,320,0.7219,2,日経225
141047018,CAL_225_260409_27000,CAL,202604,27000,29385,29312,56308.42,320,0.7219,2,日経225
141048018,CAL_225_260409_28000,CAL,202604,28000,28385,28314,56308.42,320,0.7219,2,日経225
141049018,CAL_225_260409_29000,CAL,202604,29000,27385,27317,56308.42,320,0.7219,2,日経225
141049518,CAL_225_260409_29500,CAL,202604,29500,26885,26819,56308.42,320,0.7219,2,日経225
141049718,CAL_225_260409_29750,CAL,202604,29750,26635,26570,56308.42,320,0.7219,2,日経225
191040018,CAL_225_260409_30000,CAL,202604,30000,26385,26321,56308.42,320,0.7219,2,日経225
141040218,CAL_225_260409_30250,CAL,202604,30250,26135,26073,56308.42,320,0.7219,2,日経225
141040518,CAL_225_260409_30500,CAL,202604,30500,25885,25824,56308.42,320,0.7219,2,日経225
141040718,CAL_225_260409_30750,CAL,202604,30750,25635,25576,56308.42,320,0.7219,2,日経225
191041018,CAL_225_260409_31000,CAL,202604,31000,25385,25328,56308.42,320,0.7219,2,日経225
141041218,CAL_225_260409_31250,CAL,202604,31250,25140,25080,56308.42,320,0.7219,2,日経225
141041518,CAL_225_260409_31500,CAL,202604,31500,24890,24833,56308.42,320,0.7219,2,日経225
141041718,CAL_225_260409_31750,CAL,202604,31750,24640,24585,56308.42,320,0.7219,2,日経225
191042018,CAL_225_260409_32000,CAL,202604,32000,24390,24338,56308.42,320,0.7219,2,日経225
141042218,CAL_225_260409_32250,CAL,202604,32250,24140,24091,56308.42,320,0.7219,2,日経225
141042518,CAL_225_260409_32500,CAL,202604,32500,23890,23844,56308.42,320,0.7219,2,日経225
141042718,CAL_225_260409_32750,CAL,202604,32750,23640,23598,56308.42,320,0.7219,2,日経225
191043018,CAL_225_260409_33000,CAL,202604,33000,23390,23352,56308.42,320,0.7219,2,日経225
141043218,CAL_225_260409_33250,CAL,202604,33250,23140,23106,56308.42,320,0.7219,2,日経225
141043518,CAL_225_260409_33500,CAL,202604,33500,22890,22861,56308.42,320,0.7219,2,日経225
