＊ 指数先物、国債先物、指数オプション、国債先物オプション、有価証券オプション、商品先物、商品先物オプション順で、商品ごとに限月順で表示しております。,,,,,,,,,,,
＊ 前取引日に取引最終日を迎えた銘柄につきましては掲載されておりません。,,,,,,,,,,,
銘柄コード,銘柄名称,PUT/CAL,限月,権利行使価格,清算価格,理論価格,原資産価格,ボラティリティ,金利,残日数,原資産名称
161060018,FUT_225_260611,,202606,,53540,53504,53413.68,,0.9183,67,日経225
161090018,FUT_225_260910,,202609,,53620,53647,53413.68,,1.3479,158,日経225
161120018,FUT_225_261210,,202612,,53470,53514,53413.68,,1.3309,249,日経225
162030018,FUT_225_270311,,202703,,53600,53605,53413.68,,1.3309,340,日経225
162060018,FUT_225_270610,,202706,,53460,53433,53413.68,,1.3309,431,日経225
162090018,FUT_225_270909,,202709,,53630,53532,53413.68,,1.3309,522,日経225
162120018,FUT_225_271209,,202712,,53540,53407,53413.68,,1.3309,613,日経225
163060018,FUT_225_280608,,202806,,53640,53330,53413.68,,1.3309,795,日経225
163120018,FUT_225_281207,,202812,,53800,53307,53413.68,,1.3309,977,日経225
164060018,FUT_225_290607,,202906,,53960,53235,53413.68,,1.3309,1159,日経225
164120018,FUT_225_291213,,202912,,54200,53229,53413.68,,1.3309,1348,日経225
165060018,FUT_225_300613,,203006,,54380,53160,53413.68,,1.3309,1530,日経225
165120018,FUT_225_301212,,203012,,54600,53144,53413.68,,1.3309,1712,日経225
166060018,FUT_225_310612,,203106,,54810,53080,53413.68,,1.3309,1894,日経225
166120018,FUT_225_311211,,203112,,55070,53067,53413.68,,1.3309,2076,日経225
167060018,FUT_225_320610,,203206,,55300,53006,53413.68,,1.3309,2258,日経225
167120018,FUT_225_321209,,203212,,55570,52996,53413.68,,1.3309,2440,日経225
168060018,FUT_225_330609,,203306,,55840,52940,53413.68,,1.3309,2622,日経225
168120018,FUT_225_331208,,203312,,56150,52934,53413.68,,1.3309,2804,日経225
161040019,FUT_225M_260409,,202604,,53430,53418,53413.68,,0.7219,4,日経225
161050019,FUT_225M_260507,,202605,,53505,53457,53413.68,,0.9183,32,日経225
