＊ 指数先物、国債先物、指数オプション、国債先物オプション、有価証券オプション、商品先物、商品先物オプション順で、商品ごとに限月順で表示しております。,,,,,,,,,,,
＊ 前取引日に取引最終日を迎えた銘柄につきましては掲載されておりません。,,,,,,,,,,,
銘柄コード,銘柄名称,PUT/CAL,限月,権利行使価格,清算価格,理論価格,原資産価格,ボラティリティ,金利,残日数,原資産名称
161060018,FUT_225_260611,,202606,,52420,52557,52463.27,,0.9183,71,日経225
161090018,FUT_225_260910,,202609,,52550,52701,52463.27,,1.3479,162,日経225
161120018,FUT_225_261210,,202612,,52350,52574,52463.27,,1.3309,253,日経225
162030018,FUT_225_270311,,202703,,52480,52664,52463.27,,1.3309,344,日経225
162060018,FUT_225_270610,,202706,,52320,52500,52463.27,,1.3309,435,日経225
162090018,FUT_225_270909,,202709,,52480,52598,52463.27,,1.3309,526,日経225
162120018,FUT_225_271209,,202712,,52380,52478,52463.27,,1.3309,617,日経225
163060018,FUT_225_280608,,202806,,52460,52407,52463.27,,1.3309,799,日経225
163120018,FUT_225_281207,,202812,,52590,52389,52463.27,,1.3309,981,日経225
164060018,FUT_225_290607,,202906,,52720,52323,52463.27,,1.3309,1163,日経225
164120018,FUT_225_291213,,202912,,52930,52321,52463.27,,1.3309,1352,日経225
165060018,FUT_225_300613,,203006,,53070,52258,52463.27,,1.3309,1534,日経225
165120018,FUT_225_301212,,203012,,53260,52246,52463.27,,1.3309,1716,日経225
166060018,FUT_225_310612,,203106,,53450,52188,52463.27,,1.3309,1898,日経225
166120018,FUT_225_311211,,203112,,53680,52179,52463.27,,1.3309,2080,日経225
167060018,FUT_225_320610,,203206,,53880,52124,52463.27,,1.3309,2262,日経225
167120018,FUT_225_321209,,203212,,54110,52119,52463.27,,1.3309,2444,日経225
168060018,FUT_225_330609,,203306,,53960,52068,52463.27,,1.3309,2626,日経225
168120018,FUT_225_331208,,203312,,54210,52065,52463.27,,1.3309,2808,日経225
161040019,FUT_225M_260409,,202604,,52330,52472,52463.27,,0.7219,8,日経225
161050019,FUT_225M_260507,,202605,,52305,52511,52463.27,,0.9183,36,日経225
161060019,FUT_225M_260611,,202606,,52420,52557,52463.27,,0.9183,71,日経225
161070019,FUT_225M_260709,,202607,,52465,52600,52463.27,,1.2804,99,日経225
161090019,FUT_225M_260910,,202609,,52550,52701,52463.27,,1.3479,162,日経225
161120019,FUT_225M_261210,,202612,,52350,52574,52463.27,,1.3309,253,日経225
162030019,FUT_225M_270311,,202703,,52480,52664,52463.27,,1.3309,344,日経225
162060019,FUT_225M_270610,,202706,,52320,52500,52463.27,,1.3309,435,日経225
162090019,FUT_225M_270909,,202709,,52480,52598,52463.27,,1.3309,526,日経225
162120019,FUT_225M_271209,,202712,,52380,52478,52463.27,,1.3309,617,日経225
163060019,FUT_225M_280608,,202806,,52460,52407,52463.27,,1.3309,799,日経225
163120019,FUT_225M_281207,,202812,,52590,52389,52463.27,,1.3309,981,日経225
164060019,FUT_225M_290607,,202906,,52720,52323,52463.27,,1.3309,1163,日経225
164120019,FUT_225M_291213,,202912,,52930,52321,52463.27,,1.3309,1352,日経225
165060019,FUT_225M_300613,,203006,,53070,52258,52463.27,,1.3309,1534,日経225
165120019,FUT_225M_301212,,203012,,53260,52246,52463.27,,1.3309,1716,日経225
161040023,FUT_225MC_260409,,202604,,52330,52472,52463.27,,0.7219,8,日経225
161050023,FUT_225MC_260507,,202605,,52305,52511,52463.27,,0.9183,36,日経225
161060023,FUT_225MC_260611,,202606,,52420,52557,52463.27,,0.9183,71,日経225
161090023,FUT_225MC_260910,,202609,,52550,52701,52463.27,,1.3479,162,日経225
161060005,FUT_TPX_260611,,202606,,3620.5,3617.9,3611.67,,0.9183,71,TOPIX
161090005,FUT_TPX_260910,,202609,,3627,3628.3,3611.67,,1.3479,162,TOPIX
161120005,FUT_TPX_261210,,202612,,3613,3610.2,3611.67,,1.3309,253,TOPIX
162030005,FUT_TPX_270311,,202703,,3619.5,3616.8,3611.67,,1.3309,344,TOPIX
162060005,FUT_TPX_270610,,202706,,3597,3594.6,3611.67,,1.3309,435,TOPIX
162090005,FUT_TPX_270909,,202709,,3604.5,3601.9,3611.67,,1.3309,526,TOPIX
162120005,FUT_TPX_271209,,202712,,3587,3584.4,3611.67,,1.3309,617,TOPIX
163060005,FUT_TPX_280608,,202806,,3572,3569.3,3611.67,,1.3309,799,TOPIX
163120005,FUT_TPX_281207,,202812,,3562,3559.5,3611.67,,1.3309,981,TOPIX
164060005,FUT_TPX_290607,,202906,,3547.5,3544.8,3611.67,,1.3309,1163,TOPIX
164120005,FUT_TPX_291213,,202912,,3539,3536.2,3611.67,,1.3309,1352,TOPIX
165060005,FUT_TPX_300613,,203006,,3524.5,3522,3611.67,,1.3309,1534,TOPIX
165120005,FUT_TPX_301212,,203012,,3515.5,3512.9,3611.67,,1.3309,1716,TOPIX
161060006,FUT_TPXM_260611,,202606,,3620.5,3617.93,3611.67,,0.9183,71,TOPIX
161090006,FUT_TPXM_260910,,202609,,3627,3628.34,3611.67,,1.3479,162,TOPIX
161120006,FUT_TPXM_261210,,202612,,3613,3610.24,3611.67,,1.3309,253,TOPIX
161060022,FUT_400_260611,,202606,,32570,32716,32658.78,,0.9183,71,JPX日経400
161090022,FUT_400_260910,,202609,,32660,32805,32658.78,,1.3479,162,JPX日経400
161120022,FUT_400_261210,,202612,,32500,32647,32658.78,,1.3309,253,JPX日経400
162030022,FUT_400_270311,,202703,,32555,32701,32658.78,,1.3309,344,JPX日経400
162060022,FUT_400_270610,,202706,,32375,32521,32658.78,,1.3309,435,JPX日経400
161060012,FUT_JP150_260611,,202606,,1508,1508,1505.42,,0.9183,71,JPXプライム150指数
161090012,FUT_JP150_260910,,202609,,1512.5,1512.4,1505.42,,1.3479,162,JPXプライム150指数
161120012,FUT_JP150_261210,,202612,,1505,1504.8,1505.42,,1.3309,253,JPXプライム150指数
162030012,FUT_JP150_270311,,202703,,1507.5,1507.6,1505.42,,1.3309,344,JPXプライム150指数
162060012,FUT_JP150_270610,,202706,,1498.5,1498.3,1505.42,,1.3309,435,JPXプライム150指数
161060063,FUT_C30_260611,,202606,,1854,1853.8,1850.48,,0.9183,71,TOPIX Core30
161090063,FUT_C30_260910,,202609,,1860.5,1860.5,1850.48,,1.3479,162,TOPIX Core30
161120063,FUT_C30_261210,,202612,,1850.5,1850.5,1850.48,,1.3309,253,TOPIX Core30
161060065,FUT_SJESG_260611,,202606,,4141,4140.9,4133.78,,0.9183,71,S&P/JPX 500ESGスコア・ティルト指数
161090065,FUT_SJESG_260910,,202609,,4153,4152.9,4133.78,,1.3479,162,S&P/JPX 500ESGスコア・ティルト指数
161120065,FUT_SJESG_261210,,202612,,4132,4132.1,4133.78,,1.3309,253,S&P/JPX 500ESGスコア・ティルト指数
161060066,FUT_FJNZR_260611,,202606,,2360,2360.2,2356.07,,0.9183,71,FTSE JPXネットゼロ・ジャパン500指数
161090066,FUT_FJNZR_260910,,202609,,2367,2366.9,2356.07,,1.3479,162,FTSE JPXネットゼロ・ジャパン500指数
161120066,FUT_FJNZR_261210,,202612,,2355,2355.1,2356.07,,1.3309,253,FTSE JPXネットゼロ・ジャパン500指数
161060067,FUT_NKC15_260611,,202606,,52350,52349,52255.84,,0.9183,71,日経平均気候変動指数
161090067,FUT_NKC15_260910,,202609,,52490,52492,52255.84,,1.3479,162,日経平均気候変動指数
161120067,FUT_NKC15_261210,,202612,,52370,52366,52255.84,,1.3309,253,日経平均気候変動指数
