NK225E    ,OOP,202604  ,000000036000.000000,            ,181046018,0000056.0000,0000000.0,0000050.10,0.729760,191046018,0000000.0000,0000000.0,0017426.78,0.010000,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000036250.000000,            ,131046218,0000048.0000,0000000.0,0000052.06,0.722447,141046218,0000000.0000,0000000.0,0017179.10,0.010000,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000036500.000000,            ,131046518,0000049.0000,0000000.0,0000054.02,0.715004,141046518,0000000.0000,0000000.0,0016931.43,0.010000,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000036750.000000,            ,131046718,0000000.0000,0000000.0,0000056.47,0.707439,141046718,0000000.0000,0000000.0,0016683.75,0.010000,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000037000.000000,            ,181047018,0000064.0000,0000000.0,0000058.43,0.699760,191047018,0000000.0000,0000000.0,0016437.13,0.010000,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000037250.000000,            ,131047218,0000000.0000,0000000.0,0000060.38,0.691976,141047218,0000000.0000,0000000.0,0016188.94,0.010000,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000037500.000000,            ,131047518,0000075.0000,0000000.0,0000063.33,0.685750,141047518,0000000.0000,0000000.0,0015941.80,0.010000,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000037750.000000,            ,131047718,0000062.0000,0000000.0,0000065.28,0.677720,141047718,0000000.0000,0000000.0,0015694.14,0.010000,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000038000.000000,            ,181048018,0000071.0000,0000000.0,0000070.99,0.672672,191048018,0000000.0000,0000000.0,0015447.54,0.447638,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000038250.000000,            ,131048218,0000062.0000,0000000.0,0000071.16,0.664382,141048218,0000000.0000,0000000.0,0015199.89,0.436775,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000038500.000000,            ,131048518,0000065.0000,0000000.0,0000074.10,0.657446,141048518,0000000.0000,0000000.0,0014952.77,0.480899,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000038750.000000,            ,131048718,0000072.0000,0000000.0,0000077.03,0.650346,141048718,0000000.0000,0000000.0,0014706.71,0.471041,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000039000.000000,            ,181049018,0000088.0000,0000000.0,0000079.97,0.643095,191049018,0000000.0000,0000000.0,0014459.60,0.490563,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000039250.000000,            ,131049218,0000078.0000,0000000.0,0000083.40,0.636969,141049218,0000000.0000,0000000.0,0014213.02,0.501839,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000039500.000000,            ,181049518,0000083.0000,0000000.0,0000086.82,0.629398,191049518,0000000.0000,0000000.0,0013966.45,0.508750,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000039750.000000,            ,181049718,0000079.0000,0000000.0,0000090.25,0.622878,191049718,0000000.0000,0000000.0,0013720.41,0.498759,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000040000.000000,            ,131160018,0000100.0000,0000000.0,0000100.00,0.619510,141160018,0000000.0000,0000000.0,0013474.38,0.515044,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000040250.000000,            ,181040218,0000088.0000,0000000.0,0000098.07,0.609251,191040218,0000000.0000,0000000.0,0013228.88,0.504870,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000040500.000000,            ,181040518,0000108.0000,0000000.0,0000107.99,0.605279,191040518,0000000.0000,0000000.0,0012982.86,0.505482,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000040750.000000,            ,181040718,0000100.0000,0000000.0,0000106.88,0.595925,191040718,0000000.0000,0000000.0,0012737.91,0.504941,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000041000.000000,            ,131161018,0000120.0000,0000000.0,0000111.77,0.589451,141161018,0000000.0000,0000000.0,0012492.96,0.503463,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000041250.000000,            ,181041218,0000111.0000,0000000.0,0000116.67,0.582762,191041218,0000000.0000,0000000.0,0012248.02,0.501207,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000041500.000000,            ,181041518,0000120.0000,0000000.0,0000121.55,0.575871,191041518,0000000.0000,0000000.0,0012003.62,0.498288,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000041750.000000,            ,181041718,0000121.0000,0000000.0,0000127.43,0.569649,191041718,0000000.0000,0000000.0,0011759.23,0.494796,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000042000.000000,            ,131162018,0000139.0000,0000000.0,0000138.99,0.564822,141162018,0000000.0000,0000000.0,0011514.32,0.497028,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000042250.000000,            ,181042218,0000140.0000,0000000.0,0000139.66,0.556488,191042218,0000000.0000,0000000.0,0011271.01,0.492239,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000042500.000000,            ,181042518,0000151.0000,0000000.0,0000145.52,0.549579,191042518,0000000.0000,0000000.0,0011027.70,0.487089,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000042750.000000,            ,181042718,0000144.0000,0000000.0,0000152.86,0.543933,191042718,0000000.0000,0000000.0,0010784.94,0.486700,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000043000.000000,            ,131163018,0000167.0000,0000000.0,0000167.00,0.539378,141163018,0000000.0000,0000000.0,0010541.66,0.485386,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000043250.000000,            ,181043218,0000150.0000,0000000.0,0000168.02,0.531074,191043218,0000000.0000,0000000.0,0010299.98,0.478905,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000043500.000000,            ,181043518,0000187.0000,0000000.0,0000177.63,0.525891,191043518,0000000.0000,0000000.0,0010058.32,0.476397,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000043750.000000,            ,181043718,0000172.0000,0000000.0,0000185.14,0.519115,191043718,0000000.0000,0000000.0,0009817.19,0.469311,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000044000.000000,            ,131164018,0000204.0000,0000000.0,0000194.44,0.512700,141164018,0000000.0000,0000000.0,0009576.09,0.465826,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000044250.000000,            ,181044218,0000185.0000,0000000.0,0000205.21,0.507162,191044218,0000000.0000,0000000.0,0009336.58,0.461807,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000044500.000000,            ,181044518,0000229.0000,0000000.0,0000215.97,0.501282,191044518,0000000.0000,0000000.0,0009097.62,0.460633,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000044750.000000,            ,181044718,0000216.0000,0000000.0,0000227.22,0.495607,191044718,0000000.0000,0000000.0,0008858.69,0.455531,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000045000.000000,            ,131165018,0000251.0000,0000000.0,0000250.99,0.492601,141165018,0008575.0000,0000000.0,0008662.42,0.455943,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000045250.000000,            ,181045218,0000269.0000,0000000.0,0000252.67,0.484215,191045218,0000000.0000,0000000.0,0008383.51,0.447034,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000045500.000000,            ,181045518,0000280.0000,0000000.0,0000280.00,0.481695,191045518,0000000.0000,0000000.0,0008146.75,0.446071,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000045750.000000,            ,181045718,0000295.0000,0000000.0,0000294.99,0.475899,191045718,0000000.0000,0000000.0,0007911.07,0.444263,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000046000.000000,            ,131166018,0000310.0000,0000000.0,0000309.99,0.469739,141166018,0000000.0000,0000000.0,0007676.46,0.439352,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000046250.000000,            ,181046218,0000273.0000,0000000.0,0000310.88,0.461182,191046218,0000000.0000,0000000.0,0007442.94,0.431722,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000046500.000000,            ,181046518,0000300.0000,0000000.0,0000330.48,0.456399,191046518,0000000.0000,0000000.0,0007210.50,0.428225,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000046750.000000,            ,181046718,0000340.0000,0000000.0,0000350.06,0.451148,191046718,0000000.0000,0000000.0,0006980.72,0.424136,0053700.39,0.314400
