＊ 指数先物、国債先物、指数オプション、国債先物オプション、有価証券オプション、商品先物、商品先物オプション順で、商品ごとに限月順で表示しております。,,,,,,,,,,,
＊ 前取引日に取引最終日を迎えた銘柄につきましては掲載されておりません。,,,,,,,,,,,
銘柄コード,銘柄名称,PUT/CAL,限月,権利行使価格,清算価格,理論価格,原資産価格,ボラティリティ,金利,残日数,原資産名称
161060018,FUT_225_260611,,202606,,58360,58221,58134.24,,0.9406,58,日経225
161090018,FUT_225_260910,,202609,,58450,58374,58134.24,,1.3609,149,日経225
161120018,FUT_225_261210,,202612,,58300,58254,58134.24,,1.3309,240,日経225
162030018,FUT_225_270311,,202703,,58430,58356,58134.24,,1.3309,331,日経225
162060018,FUT_225_270610,,202706,,58300,58200,58134.24,,1.3309,422,日経225
162090018,FUT_225_270909,,202709,,58480,58310,58134.24,,1.3309,513,日経225
162120018,FUT_225_271209,,202712,,58390,58200,58134.24,,1.3309,604,日経225
163060018,FUT_225_280608,,202806,,58500,58151,58134.24,,1.3309,786,日経225
163120018,FUT_225_281207,,202812,,58640,58155,58134.24,,1.3309,968,日経225
164060018,FUT_225_290607,,202906,,58870,58110,58134.24,,1.3309,1150,日経225
164120018,FUT_225_291213,,202912,,59150,58132,58134.24,,1.3309,1339,日経225
165060018,FUT_225_300613,,203006,,59360,58091,58134.24,,1.3309,1521,日経225
165120018,FUT_225_301212,,203012,,59620,58102,58134.24,,1.3309,1703,日経225
166060018,FUT_225_310612,,203106,,59880,58065,58134.24,,1.3309,1885,日経225
166120018,FUT_225_311211,,203112,,60190,58079,58134.24,,1.3309,2067,日経225
167060018,FUT_225_320610,,203206,,60460,58046,58134.24,,1.3309,2249,日経225
167120018,FUT_225_321209,,203212,,60780,58064,58134.24,,1.3309,2431,日経225
168060018,FUT_225_330609,,203306,,61100,58034,58134.24,,1.3309,2613,日経225
168120018,FUT_225_331208,,203312,,61450,58056,58134.24,,1.3309,2795,日経225
161050019,FUT_225M_260507,,202605,,58340,58169,58134.24,,0.9406,23,日経225
161060019,FUT_225M_260611,,202606,,58360,58221,58134.24,,0.9406,58,日経225
161070019,FUT_225M_260709,,202607,,58400,58262,58134.24,,1.2731,86,日経225
161080019,FUT_225M_260813,,202608,,58485,58348,58134.24,,1.3609,121,日経225
161090019,FUT_225M_260910,,202609,,58450,58374,58134.24,,1.3609,149,日経225
161120019,FUT_225M_261210,,202612,,58300,58254,58134.24,,1.3309,240,日経225
162030019,FUT_225M_270311,,202703,,58430,58356,58134.24,,1.3309,331,日経225
162060019,FUT_225M_270610,,202706,,58300,58200,58134.24,,1.3309,422,日経225
162090019,FUT_225M_270909,,202709,,58480,58310,58134.24,,1.3309,513,日経225
162120019,FUT_225M_271209,,202712,,58390,58200,58134.24,,1.3309,604,日経225
163060019,FUT_225M_280608,,202806,,58500,58151,58134.24,,1.3309,786,日経225
163120019,FUT_225M_281207,,202812,,58640,58155,58134.24,,1.3309,968,日経225
164060019,FUT_225M_290607,,202906,,58870,58110,58134.24,,1.3309,1150,日経225
164120019,FUT_225M_291213,,202912,,59150,58132,58134.24,,1.3309,1339,日経225
165060019,FUT_225M_300613,,203006,,59360,58091,58134.24,,1.3309,1521,日経225
165120019,FUT_225M_301212,,203012,,59620,58102,58134.24,,1.3309,1703,日経225
161050023,FUT_225MC_260507,,202605,,58340,58169,58134.24,,0.9406,23,日経225
161060023,FUT_225MC_260611,,202606,,58360,58221,58134.24,,0.9406,58,日経225
161070023,FUT_225MC_260709,,202607,,58400,58262,58134.24,,1.2731,86,日経225
161090023,FUT_225MC_260910,,202609,,58450,58374,58134.24,,1.3609,149,日経225
161060005,FUT_TPX_260611,,202606,,3780.5,3775.8,3770.33,,0.9406,58,TOPIX
161090005,FUT_TPX_260910,,202609,,3787,3786.1,3770.33,,1.3609,149,TOPIX
161120005,FUT_TPX_261210,,202612,,3772.5,3767.8,3770.33,,1.3309,240,TOPIX
162030005,FUT_TPX_270311,,202703,,3779.5,3774.7,3770.33,,1.3309,331,TOPIX
162060005,FUT_TPX_270610,,202706,,3757,3752.4,3770.33,,1.3309,422,TOPIX
162090005,FUT_TPX_270909,,202709,,3764.5,3759.9,3770.33,,1.3309,513,TOPIX
162120005,FUT_TPX_271209,,202712,,3747,3742.4,3770.33,,1.3309,604,TOPIX
163060005,FUT_TPX_280608,,202806,,3732,3727.5,3770.33,,1.3309,786,TOPIX
163120005,FUT_TPX_281207,,202812,,3722.5,3717.9,3770.33,,1.3309,968,TOPIX
164060005,FUT_TPX_290607,,202906,,3708,3703.5,3770.33,,1.3309,1150,TOPIX
164120005,FUT_TPX_291213,,202912,,3700,3695.2,3770.33,,1.3309,1339,TOPIX
165060005,FUT_TPX_300613,,203006,,3686,3681.2,3770.33,,1.3309,1521,TOPIX
165120005,FUT_TPX_301212,,203012,,3677,3672.4,3770.33,,1.3309,1703,TOPIX
