＊ 指数先物、国債先物、指数オプション、国債先物オプション、有価証券オプション、商品先物、商品先物オプション順で、商品ごとに限月順で表示しております。,,,,,,,,,,,
＊ 前取引日に取引最終日を迎えた銘柄につきましては掲載されておりません。,,,,,,,,,,,
銘柄コード,銘柄名称,PUT/CAL,限月,権利行使価格,清算価格,理論価格,原資産価格,ボラティリティ,金利,残日数,原資産名称
161060018,FUT_225_260611,,202606,,53580,53519,53429.56,,0.9206,66,日経225
161090018,FUT_225_260910,,202609,,53660,53661,53429.56,,1.3479,157,日経225
161120018,FUT_225_261210,,202612,,53500,53530,53429.56,,1.3309,248,日経225
162030018,FUT_225_270311,,202703,,53640,53621,53429.56,,1.3309,339,日経225
162060018,FUT_225_270610,,202706,,53480,53452,53429.56,,1.3309,430,日経225
162090018,FUT_225_270909,,202709,,53650,53551,53429.56,,1.3309,521,日経225
162120018,FUT_225_271209,,202712,,53560,53427,53429.56,,1.3309,612,日経225
163060018,FUT_225_280608,,202806,,53650,53353,53429.56,,1.3309,794,日経225
163120018,FUT_225_281207,,202812,,53810,53332,53429.56,,1.3309,976,日経225
164060018,FUT_225_290607,,202906,,53970,53262,53429.56,,1.3309,1158,日経225
164120018,FUT_225_291213,,202912,,54210,53258,53429.56,,1.3309,1347,日経225
165060018,FUT_225_300613,,203006,,54380,53192,53429.56,,1.3309,1529,日経225
165120018,FUT_225_301212,,203012,,54600,53177,53429.56,,1.3309,1711,日経225
166060018,FUT_225_310612,,203106,,54820,53115,53429.56,,1.3309,1893,日経225
166120018,FUT_225_311211,,203112,,55080,53104,53429.56,,1.3309,2075,日経225
167060018,FUT_225_320610,,203206,,55310,53046,53429.56,,1.3309,2257,日経225
167120018,FUT_225_321209,,203212,,55590,53038,53429.56,,1.3309,2439,日経225
168060018,FUT_225_330609,,203306,,55860,52984,53429.56,,1.3309,2621,日経225
168120018,FUT_225_331208,,203312,,56170,52979,53429.56,,1.3309,2803,日経225
161040019,FUT_225M_260409,,202604,,53455,53433,53429.56,,0.7219,3,日経225
161050019,FUT_225M_260507,,202605,,53570,53471,53429.56,,0.9206,31,日経225
161060019,FUT_225M_260611,,202606,,53580,53519,53429.56,,0.9206,66,日経225
161070019,FUT_225M_260709,,202607,,53620,53558,53429.56,,1.2731,94,日経225
161090019,FUT_225M_260910,,202609,,53660,53661,53429.56,,1.3479,157,日経225
161120019,FUT_225M_261210,,202612,,53500,53530,53429.56,,1.3309,248,日経225
162030019,FUT_225M_270311,,202703,,53640,53621,53429.56,,1.3309,339,日経225
162060019,FUT_225M_270610,,202706,,53480,53452,53429.56,,1.3309,430,日経225
162090019,FUT_225M_270909,,202709,,53650,53551,53429.56,,1.3309,521,日経225
162120019,FUT_225M_271209,,202712,,53560,53427,53429.56,,1.3309,612,日経225
163060019,FUT_225M_280608,,202806,,53650,53353,53429.56,,1.3309,794,日経225
163120019,FUT_225M_281207,,202812,,53810,53332,53429.56,,1.3309,976,日経225
164060019,FUT_225M_290607,,202906,,53970,53262,53429.56,,1.3309,1158,日経225
164120019,FUT_225M_291213,,202912,,54210,53258,53429.56,,1.3309,1347,日経225
165060019,FUT_225M_300613,,203006,,54380,53192,53429.56,,1.3309,1529,日経225
165120019,FUT_225M_301212,,203012,,54600,53177,53429.56,,1.3309,1711,日経225
161040023,FUT_225MC_260409,,202604,,53455,53433,53429.56,,0.7219,3,日経225
161050023,FUT_225MC_260507,,202605,,53570,53471,53429.56,,0.9206,31,日経225
161060023,FUT_225MC_260611,,202606,,53580,53519,53429.56,,0.9206,66,日経225
161090023,FUT_225MC_260910,,202609,,53660,53661,53429.56,,1.3479,157,日経225
161060005,FUT_TPX_260611,,202606,,3663.5,3659.9,3654.02,,0.9206,66,TOPIX
161090005,FUT_TPX_260910,,202609,,3670,3670.2,3654.02,,1.3479,157,TOPIX
161120005,FUT_TPX_261210,,202612,,3655,3651.6,3654.02,,1.3309,248,TOPIX
162030005,FUT_TPX_270311,,202703,,3662,3658.3,3654.02,,1.3309,339,TOPIX
162060005,FUT_TPX_270610,,202706,,3639,3635.6,3654.02,,1.3309,430,TOPIX
162090005,FUT_TPX_270909,,202709,,3646.5,3642.9,3654.02,,1.3309,521,TOPIX
162120005,FUT_TPX_271209,,202712,,3628.5,3625,3654.02,,1.3309,612,TOPIX
163060005,FUT_TPX_280608,,202806,,3613,3609.5,3654.02,,1.3309,794,TOPIX
163120005,FUT_TPX_281207,,202812,,3603,3599.3,3654.02,,1.3309,976,TOPIX
164060005,FUT_TPX_290607,,202906,,3587.5,3584.2,3654.02,,1.3309,1158,TOPIX
164120005,FUT_TPX_291213,,202912,,3579,3575.3,3654.02,,1.3309,1347,TOPIX
165060005,FUT_TPX_300613,,203006,,3564,3560.7,3654.02,,1.3309,1529,TOPIX
165120005,FUT_TPX_301212,,203012,,3554.5,3551.2,3654.02,,1.3309,1711,TOPIX
161060006,FUT_TPXM_260611,,202606,,3663.5,3659.91,3654.02,,0.9206,66,TOPIX
161090006,FUT_TPXM_260910,,202609,,3670,3670.17,3654.02,,1.3479,157,TOPIX
161120006,FUT_TPXM_261210,,202612,,3655,3651.64,3654.02,,1.3309,248,TOPIX
161060022,FUT_400_260611,,202606,,33135,33082,33028.36,,0.9206,66,JPX日経400
161090022,FUT_400_260910,,202609,,33225,33170,33028.36,,1.3479,157,JPX日経400
161120022,FUT_400_261210,,202612,,33060,33008,33028.36,,1.3309,248,JPX日経400
162030022,FUT_400_270311,,202703,,33115,33062,33028.36,,1.3309,339,JPX日経400
162060022,FUT_400_270610,,202706,,32930,32878,33028.36,,1.3309,430,JPX日経400
161060012,FUT_JP150_260611,,202606,,1524,1523.9,1521.48,,0.9206,66,JPXプライム150指数
161090012,FUT_JP150_260910,,202609,,1528,1528.2,1521.48,,1.3479,157,JPXプライム150指数
161120012,FUT_JP150_261210,,202612,,1520.5,1520.5,1521.48,,1.3309,248,JPXプライム150指数
162030012,FUT_JP150_270311,,202703,,1523.5,1523.3,1521.48,,1.3309,339,JPXプライム150指数
162060012,FUT_JP150_270610,,202706,,1514,1513.8,1521.48,,1.3309,430,JPXプライム150指数
161060063,FUT_C30_260611,,202606,,1873.5,1873.6,1870.52,,0.9206,66,TOPIX Core30
161090063,FUT_C30_260910,,202609,,1880.5,1880.3,1870.52,,1.3479,157,TOPIX Core30
161120063,FUT_C30_261210,,202612,,1870,1870.1,1870.52,,1.3309,248,TOPIX Core30
161060065,FUT_SJESG_260611,,202606,,4189,4188.9,4182.13,,0.9206,66,S&P/JPX 500ESGスコア・ティルト指数
161090065,FUT_SJESG_260910,,202609,,4200.5,4200.6,4182.13,,1.3479,157,S&P/JPX 500ESGスコア・ティルト指数
161120065,FUT_SJESG_261210,,202612,,4179.5,4179.4,4182.13,,1.3309,248,S&P/JPX 500ESGスコア・ティルト指数
161060066,FUT_FJNZR_260611,,202606,,2376,2375.9,2372.06,,0.9206,66,FTSE JPXネットゼロ・ジャパン500指数
161090066,FUT_FJNZR_260910,,202609,,2382.5,2382.5,2372.06,,1.3479,157,FTSE JPXネットゼロ・ジャパン500指数
161120066,FUT_FJNZR_261210,,202612,,2370.5,2370.5,2372.06,,1.3309,248,FTSE JPXネットゼロ・ジャパン500指数
161060067,FUT_NKC15_260611,,202606,,53260,53262,53173.08,,0.9206,66,日経平均気候変動指数
161090067,FUT_NKC15_260910,,202609,,53400,53403,53173.08,,1.3479,157,日経平均気候変動指数
161120067,FUT_NKC15_261210,,202612,,53270,53273,53173.08,,1.3309,248,日経平均気候変動指数
161060032,FUT_BANK_260611,,202606,,592.5,592.5,591.51,,0.9206,66,東証銀行
161090032,FUT_BANK_260910,,202609,,594.9,594.9,591.51,,1.3479,157,東証銀行
161120032,FUT_BANK_261210,,202612,,590,590,591.51,,1.3309,248,東証銀行
161060069,FUT_REIT_260611,,202606,,1889.5,1889.7,1898.22,,0.9206,66,東証REIT
161090069,FUT_REIT_260910,,202609,,1869,1869.1,1898.22,,1.3479,157,東証REIT
161120069,FUT_REIT_261210,,202612,,1861.5,1861.4,1898.22,,1.3309,248,東証REIT
161060073,FUT_DJIA_260618,,202606,,46750,,46669.88,,,73,NYダウ
161090073,FUT_DJIA_260918,,202609,,46900,,46669.88,,,170,NYダウ
161120073,FUT_DJIA_261218,,202612,,47610,,46669.88,,,258,NYダウ
162030073,FUT_DJIA_270319,,202703,,48017,,46669.88,,,350,NYダウ
161060076,FUT_RNP_260611,,202606,,1702.5,1702.7,1700,,0.9206,66,RNP
161090076,FUT_RNP_260910,,202609,,1707.5,1707.5,1700,,1.3479,157,RNP
161120076,FUT_RNP_261210,,202612,,1699,1698.9,1700,,1.3309,248,RNP
162030076,FUT_RNP_270311,,202703,,1702,1702,1700,,1.3309,339,RNP
162060076,FUT_RNP_270610,,202706,,1691.5,1691.4,1700,,1.3309,430,RNP
161120017,FUT_NKDV_270331,,202612,,899,,,,,359,日経平均配当
162120017,FUT_NKDV_280331,,202712,,958,,,,,727,日経平均配当
