＊ 指数先物、国債先物、指数オプション、国債先物オプション、有価証券オプション、商品先物、商品先物オプション順で、商品ごとに限月順で表示しております。,,,,,,,,,,,
＊ 前取引日に取引最終日を迎えた銘柄につきましては掲載されておりません。,,,,,,,,,,,
銘柄コード,銘柄名称,PUT/CAL,限月,権利行使価格,清算価格,理論価格,原資産価格,ボラティリティ,金利,残日数,原資産名称
161090018,FUT_225_260910,,202609,,68420,68361,68256.96,,1.1426,66,日経225
161120018,FUT_225_261210,,202612,,68320,68329,68256.96,,1.5259,157,日経225
162030018,FUT_225_270311,,202703,,68530,68434,68256.96,,1.3859,248,日経225
162060018,FUT_225_270610,,202706,,68370,68303,68256.96,,1.3859,339,日経225
162090018,FUT_225_270909,,202709,,68580,68458,68256.96,,1.3859,430,日経225
162120018,FUT_225_271209,,202712,,68470,68358,68256.96,,1.3859,521,日経225
163060018,FUT_225_280608,,202806,,68620,68379,68256.96,,1.3859,703,日経225
163120018,FUT_225_281207,,202812,,68870,68439,68256.96,,1.3859,885,日経225
164060018,FUT_225_290607,,202906,,69170,68464,68256.96,,1.3859,1067,日経225
164120018,FUT_225_291213,,202912,,69580,68547,68256.96,,1.3859,1256,日経225
165060018,FUT_225_300613,,203006,,70020,68578,68256.96,,1.3859,1438,日経225
165120018,FUT_225_301212,,203012,,70640,68647,68256.96,,1.3859,1620,日経225
166060018,FUT_225_310612,,203106,,71020,68683,68256.96,,1.3859,1802,日経225
166120018,FUT_225_311211,,203112,,71560,68757,68256.96,,1.3859,1984,日経225
167060018,FUT_225_320610,,203206,,72110,68798,68256.96,,1.3859,2166,日経225
167120018,FUT_225_321209,,203212,,72840,68877,68256.96,,1.3859,2348,日経225
168060018,FUT_225_330609,,203306,,73570,68923,68256.96,,1.3859,2530,日経225
168120018,FUT_225_331208,,203312,,74300,69006,68256.96,,1.3859,2712,日経225
169060018,FUT_225_340608,,203406,,75030,69057,68256.96,,1.3859,2894,日経225
161070019,FUT_225M_260709,,202607,,68300,68262,68256.96,,0.9022,3,日経225
161080019,FUT_225M_260813,,202608,,68410,68336,68256.96,,1.1426,38,日経225
161090019,FUT_225M_260910,,202609,,68420,68361,68256.96,,1.1426,66,日経225
161100019,FUT_225M_261008,,202610,,68130,68130,68256.96,,1.412,94,日経225
161120019,FUT_225M_261210,,202612,,68320,68329,68256.96,,1.5259,157,日経225
162030019,FUT_225M_270311,,202703,,68530,68434,68256.96,,1.3859,248,日経225
162060019,FUT_225M_270610,,202706,,68370,68303,68256.96,,1.3859,339,日経225
162090019,FUT_225M_270909,,202709,,68580,68458,68256.96,,1.3859,430,日経225
162120019,FUT_225M_271209,,202712,,68470,68358,68256.96,,1.3859,521,日経225
163060019,FUT_225M_280608,,202806,,68620,68379,68256.96,,1.3859,703,日経225
163120019,FUT_225M_281207,,202812,,68870,68439,68256.96,,1.3859,885,日経225
164060019,FUT_225M_290607,,202906,,69170,68464,68256.96,,1.3859,1067,日経225
164120019,FUT_225M_291213,,202912,,69580,68547,68256.96,,1.3859,1256,日経225
165060019,FUT_225M_300613,,203006,,70020,68578,68256.96,,1.3859,1438,日経225
165120019,FUT_225M_301212,,203012,,70640,68647,68256.96,,1.3859,1620,日経225
166060019,FUT_225M_310612,,203106,,71020,68683,68256.96,,1.3859,1802,日経225
161070023,FUT_225MC_260709,,202607,,68300,68262,68256.96,,0.9022,3,日経225
161080023,FUT_225MC_260813,,202608,,68410,68336,68256.96,,1.1426,38,日経225
161090023,FUT_225MC_260910,,202609,,68420,68361,68256.96,,1.1426,66,日経225
161120023,FUT_225MC_261210,,202612,,68320,68329,68256.96,,1.5259,157,日経225
161090005,FUT_TPX_260910,,202609,,4067,4069.5,4062.26,,1.1426,66,TOPIX
161120005,FUT_TPX_261210,,202612,,4050.5,4052.9,4062.26,,1.5259,157,TOPIX
162030005,FUT_TPX_270311,,202703,,4056.5,4058.9,4062.26,,1.3859,248,TOPIX
162060005,FUT_TPX_270610,,202706,,4033,4035.4,4062.26,,1.3859,339,TOPIX
162090005,FUT_TPX_270909,,202709,,4042,4044.4,4062.26,,1.3859,430,TOPIX
162120005,FUT_TPX_271209,,202712,,4021.5,4024.1,4062.26,,1.3859,521,TOPIX
163060005,FUT_TPX_280608,,202806,,4007,4009.6,4062.26,,1.3859,703,TOPIX
163120005,FUT_TPX_281207,,202812,,3996.5,3998.8,4062.26,,1.3859,885,TOPIX
164060005,FUT_TPX_290607,,202906,,3982.5,3984.9,4062.26,,1.3859,1067,TOPIX
164120005,FUT_TPX_291213,,202912,,3973.5,3975.7,4062.26,,1.3859,1256,TOPIX
165060005,FUT_TPX_300613,,203006,,3960,3962.3,4062.26,,1.3859,1438,TOPIX
165120005,FUT_TPX_301212,,203012,,3950,3952.5,4062.26,,1.3859,1620,TOPIX
166060005,FUT_TPX_310612,,203106,,3937.5,3939.7,4062.26,,1.3859,1802,TOPIX
161090006,FUT_TPXM_260910,,202609,,4067,4069.5,4062.26,,1.1426,66,TOPIX
161120006,FUT_TPXM_261210,,202612,,4050.5,4052.89,4062.26,,1.5259,157,TOPIX
162030006,FUT_TPXM_270311,,202703,,4056.5,4058.95,4062.26,,1.3859,248,TOPIX
161090022,FUT_400_260910,,202609,,36765,36834,36768.2,,1.1426,66,JPX日経400
161120022,FUT_400_261210,,202612,,36625,36694,36768.2,,1.5259,157,JPX日経400
162030022,FUT_400_270311,,202703,,36675,36744,36768.2,,1.3859,248,JPX日経400
162060022,FUT_400_270610,,202706,,36485,36553,36768.2,,1.3859,339,JPX日経400
162090022,FUT_400_270909,,202709,,36560,36630,36768.2,,1.3859,430,JPX日経400
161090012,FUT_JP150_260910,,202609,,1701.5,1701.4,1698.4,,1.1426,66,JPXプライム150指数
161120012,FUT_JP150_261210,,202612,,1694.5,1694.5,1698.4,,1.5259,157,JPXプライム150指数
162030012,FUT_JP150_270311,,202703,,1697,1697,1698.4,,1.3859,248,JPXプライム150指数
162060012,FUT_JP150_270610,,202706,,1687,1687.2,1698.4,,1.3859,339,JPXプライム150指数
162090012,FUT_JP150_270909,,202709,,1691,1690.9,1698.4,,1.3859,430,JPXプライム150指数
161090063,FUT_C30_260910,,202609,,2078.5,2078.4,2074.62,,1.1426,66,TOPIX Core30
161120063,FUT_C30_261210,,202612,,2069,2069,2074.62,,1.5259,157,TOPIX Core30
162030063,FUT_C30_270311,,202703,,2073.5,2073.7,2074.62,,1.3859,248,TOPIX Core30
161090065,FUT_SJESG_260910,,202609,,4736,4735.9,4727.51,,1.1426,66,S&P/JPX 500ESGスコア・ティルト指数
161120065,FUT_SJESG_261210,,202612,,4716.5,4716.6,4727.51,,1.5259,157,S&P/JPX 500ESGスコア・ティルト指数
162030065,FUT_SJESG_270311,,202703,,4723.5,4723.7,4727.51,,1.3859,248,S&P/JPX 500ESGスコア・ティルト指数
161090066,FUT_FJNZR_260910,,202609,,2665.5,2665.3,2660.59,,1.1426,66,FTSE JPXネットゼロ・ジャパン500指数
161120066,FUT_FJNZR_261210,,202612,,2654.5,2654.5,2660.59,,1.5259,157,FTSE JPXネットゼロ・ジャパン500指数
