date,exchange,commodity_code,commodity_name,inventory_total,inventory_registered,inventory_eligible,inventory_unit,settlement_price_usd
1993-04-29,COMEX,HG,Copper,110812,,,pounds,
1993-05-02,COMEX,HG,Copper,111568,,,pounds,
1993-05-03,COMEX,HG,Copper,112924,,,pounds,
1993-05-04,COMEX,HG,Copper,113439,,,pounds,
1993-05-05,COMEX,HG,Copper,113439,,,pounds,
1993-05-06,COMEX,HG,Copper,113439,,,pounds,
1993-05-09,COMEX,HG,Copper,113189,,,pounds,
1993-05-10,COMEX,HG,Copper,113189,,,pounds,
1993-05-11,COMEX,HG,Copper,112846,,,pounds,
1993-05-12,COMEX,HG,Copper,113069,,,pounds,
1993-05-13,COMEX,HG,Copper,113069,,,pounds,
1993-05-16,COMEX,HG,Copper,113069,,,pounds,
1993-05-17,COMEX,HG,Copper,113069,,,pounds,
1993-05-18,COMEX,HG,Copper,113069,,,pounds,
1993-05-19,COMEX,HG,Copper,112487,,,pounds,
1993-05-20,COMEX,HG,Copper,111878,,,pounds,
1993-05-23,COMEX,HG,Copper,111111,,,pounds,
1993-05-24,COMEX,HG,Copper,111111,,,pounds,
1993-05-25,COMEX,HG,Copper,110149,,,pounds,
1993-05-26,COMEX,HG,Copper,108993,,,pounds,
1993-05-27,COMEX,HG,Copper,108290,,,pounds,
1993-05-31,COMEX,HG,Copper,107999,,,pounds,
1993-06-01,COMEX,HG,Copper,107999,,,pounds,
1993-06-02,COMEX,HG,Copper,107999,,,pounds,
1993-06-03,COMEX,HG,Copper,108877,,,pounds,
1993-06-06,COMEX,HG,Copper,108877,,,pounds,
1993-06-07,COMEX,HG,Copper,108852,,,pounds,
1993-06-08,COMEX,HG,Copper,108852,,,pounds,
1993-06-09,COMEX,HG,Copper,108470,,,pounds,
1993-06-10,COMEX,HG,Copper,108373,,,pounds,
1993-06-13,COMEX,HG,Copper,106999,,,pounds,
1993-06-14,COMEX,HG,Copper,106472,,,pounds,
1993-06-15,COMEX,HG,Copper,106049,,,pounds,
1993-06-16,COMEX,HG,Copper,106049,,,pounds,
1993-06-17,COMEX,HG,Copper,105082,,,pounds,
1993-06-20,COMEX,HG,Copper,104796,,,pounds,
1993-06-21,COMEX,HG,Copper,104621,,,pounds,
1993-06-22,COMEX,HG,Copper,104190,,,pounds,
1993-06-23,COMEX,HG,Copper,103904,,,pounds,
1993-06-24,COMEX,HG,Copper,103658,,,pounds,
1993-06-27,COMEX,HG,Copper,103658,,,pounds,
1993-06-28,COMEX,HG,Copper,104634,,,pounds,
1993-06-29,COMEX,HG,Copper,105484,,,pounds,
1993-06-30,COMEX,HG,Copper,106011,,,pounds,
1993-07-01,COMEX,HG,Copper,106311,,,pounds,
1993-07-05,COMEX,HG,Copper,107063,,,pounds,
1993-07-06,COMEX,HG,Copper,107857,,,pounds,
1993-07-07,COMEX,HG,Copper,107857,,,pounds,
1993-07-08,COMEX,HG,Copper,109361,,,pounds,
1993-07-11,COMEX,HG,Copper,110929,,,pounds,
1993-07-12,COMEX,HG,Copper,111193,,,pounds,
1993-07-13,COMEX,HG,Copper,111193,,,pounds,
1993-07-14,COMEX,HG,Copper,111193,,,pounds,
1993-07-15,COMEX,HG,Copper,111193,,,pounds,
1993-07-18,COMEX,HG,Copper,111294,,,pounds,
1993-07-19,COMEX,HG,Copper,112260,,,pounds,
1993-07-20,COMEX,HG,Copper,113541,,,pounds,
1993-07-21,COMEX,HG,Copper,114334,,,pounds,
1993-07-22,COMEX,HG,Copper,114334,,,pounds,
1993-07-25,COMEX,HG,Copper,114510,,,pounds,
1993-07-26,COMEX,HG,Copper,114510,,,pounds,
1993-07-27,COMEX,HG,Copper,114510,,,pounds,
1993-07-28,COMEX,HG,Copper,114510,,,pounds,
1993-07-29,COMEX,HG,Copper,113804,,,pounds,
1993-08-01,COMEX,HG,Copper,113323,,,pounds,
1993-08-02,COMEX,HG,Copper,112290,,,pounds,
1993-08-03,COMEX,HG,Copper,112066,,,pounds,
1993-08-04,COMEX,HG,Copper,111694,,,pounds,
1993-08-05,COMEX,HG,Copper,111694,,,pounds,
1993-08-08,COMEX,HG,Copper,109226,,,pounds,
1993-08-09,COMEX,HG,Copper,109102,,,pounds,
1993-08-10,COMEX,HG,Copper,108092,,,pounds,
1993-08-11,COMEX,HG,Copper,107490,,,pounds,
1993-08-12,COMEX,HG,Copper,107266,,,pounds,
1993-08-15,COMEX,HG,Copper,107008,,,pounds,
1993-08-16,COMEX,HG,Copper,106603,,,pounds,
1993-08-17,COMEX,HG,Copper,106183,,,pounds,
1993-08-18,COMEX,HG,Copper,105338,,,pounds,
1993-08-19,COMEX,HG,Copper,104665,,,pounds,
1993-08-22,COMEX,HG,Copper,103787,,,pounds,
1993-08-23,COMEX,HG,Copper,103055,,,pounds,
1993-08-24,COMEX,HG,Copper,102336,,,pounds,
1993-08-25,COMEX,HG,Copper,102070,,,pounds,
1993-08-26,COMEX,HG,Copper,101921,,,pounds,
1993-08-29,COMEX,HG,Copper,100631,,,pounds,
1993-08-30,COMEX,HG,Copper,100105,,,pounds,
1993-08-31,COMEX,HG,Copper,100105,,,pounds,
1993-09-01,COMEX,HG,Copper,98699,,,pounds,
1993-09-02,COMEX,HG,Copper,97587,,,pounds,
1993-09-06,COMEX,HG,Copper,96278,,,pounds,
1993-09-07,COMEX,HG,Copper,96184,,,pounds,
1993-09-08,COMEX,HG,Copper,95893,,,pounds,
1993-09-09,COMEX,HG,Copper,94939,,,pounds,
1993-09-12,COMEX,HG,Copper,94914,,,pounds,
1993-09-13,COMEX,HG,Copper,94519,,,pounds,
1993-09-14,COMEX,HG,Copper,93788,,,pounds,
1993-09-15,COMEX,HG,Copper,92489,,,pounds,
1993-09-16,COMEX,HG,Copper,91545,,,pounds,
1993-09-19,COMEX,HG,Copper,91226,,,pounds,
1993-09-20,COMEX,HG,Copper,91226,,,pounds,
1993-09-21,COMEX,HG,Copper,91226,,,pounds,
1993-09-22,COMEX,HG,Copper,90708,,,pounds,
1993-09-23,COMEX,HG,Copper,90478,,,pounds,
1993-09-26,COMEX,HG,Copper,92858,,,pounds,
1993-09-27,COMEX,HG,Copper,92638,,,pounds,
1993-09-28,COMEX,HG,Copper,93109,,,pounds,
1993-09-29,COMEX,HG,Copper,94114,,,pounds,
1993-09-30,COMEX,HG,Copper,95244,,,pounds,
1993-10-03,COMEX,HG,Copper,96784,,,pounds,
1993-10-04,COMEX,HG,Copper,96784,,,pounds,
1993-10-05,COMEX,HG,Copper,96784,,,pounds,
1993-10-06,COMEX,HG,Copper,96784,,,pounds,
1993-10-07,COMEX,HG,Copper,96771,,,pounds,
1993-10-10,COMEX,HG,Copper,96771,,,pounds,
1993-10-11,COMEX,HG,Copper,96601,,,pounds,
1993-10-12,COMEX,HG,Copper,96601,,,pounds,
1993-10-13,COMEX,HG,Copper,96601,,,pounds,
1993-10-14,COMEX,HG,Copper,96601,,,pounds,
1993-10-17,COMEX,HG,Copper,96452,,,pounds,
1993-10-18,COMEX,HG,Copper,96452,,,pounds,
1993-10-19,COMEX,HG,Copper,96452,,,pounds,
1993-10-20,COMEX,HG,Copper,96513,,,pounds,
1993-10-21,COMEX,HG,Copper,95911,,,pounds,
1993-10-24,COMEX,HG,Copper,95911,,,pounds,
1993-10-25,COMEX,HG,Copper,96489,,,pounds,
1993-10-26,COMEX,HG,Copper,97093,,,pounds,
1993-10-27,COMEX,HG,Copper,97022,,,pounds,
1993-10-28,COMEX,HG,Copper,96635,,,pounds,
1993-10-31,COMEX,HG,Copper,96525,,,pounds,
1993-11-01,COMEX,HG,Copper,96561,,,pounds,
1993-11-02,COMEX,HG,Copper,95959,,,pounds,
1993-11-03,COMEX,HG,Copper,94305,,,pounds,
1993-11-04,COMEX,HG,Copper,91974,,,pounds,
1993-11-07,COMEX,HG,Copper,90129,,,pounds,
1993-11-08,COMEX,HG,Copper,89862,,,pounds,
1993-11-09,COMEX,HG,Copper,89263,,,pounds,
1993-11-10,COMEX,HG,Copper,88118,,,pounds,
1993-11-11,COMEX,HG,Copper,87731,,,pounds,
1993-11-14,COMEX,HG,Copper,86353,,,pounds,
1993-11-15,COMEX,HG,Copper,84974,,,pounds,
1993-11-16,COMEX,HG,Copper,84433,,,pounds,
1993-11-17,COMEX,HG,Copper,83405,,,pounds,
1993-11-18,COMEX,HG,Copper,82855,,,pounds,
1993-11-21,COMEX,HG,Copper,82391,,,pounds,
1993-11-22,COMEX,HG,Copper,81849,,,pounds,
1993-11-23,COMEX,HG,Copper,81849,,,pounds,
1993-11-28,COMEX,HG,Copper,80778,,,pounds,
1993-11-29,COMEX,HG,Copper,80540,,,pounds,
1993-11-30,COMEX,HG,Copper,80540,,,pounds,
1993-12-01,COMEX,HG,Copper,80437,,,pounds,
1993-12-02,COMEX,HG,Copper,79724,,,pounds,
1993-12-05,COMEX,HG,Copper,79649,,,pounds,
1993-12-06,COMEX,HG,Copper,78582,,,pounds,
1993-12-07,COMEX,HG,Copper,78607,,,pounds,
1993-12-08,COMEX,HG,Copper,78857,,,pounds,
1993-12-09,COMEX,HG,Copper,79107,,,pounds,
1993-12-12,COMEX,HG,Copper,78285,,,pounds,
1993-12-13,COMEX,HG,Copper,78523,,,pounds,
1993-12-14,COMEX,HG,Copper,78193,,,pounds,
1993-12-15,COMEX,HG,Copper,77819,,,pounds,
1993-12-16,COMEX,HG,Copper,76281,,,pounds,
1993-12-19,COMEX,HG,Copper,74069,,,pounds,
1993-12-20,COMEX,HG,Copper,73095,,,pounds,
1993-12-21,COMEX,HG,Copper,72448,,,pounds,
1993-12-22,COMEX,HG,Copper,71901,,,pounds,
1993-12-26,COMEX,HG,Copper,71901,,,pounds,
1993-12-27,COMEX,HG,Copper,72439,,,pounds,
1993-12-28,COMEX,HG,Copper,73036,,,pounds,
1993-12-29,COMEX,HG,Copper,74024,,,pounds,
1994-01-02,COMEX,HG,Copper,75091,,,pounds,
1994-01-03,COMEX,HG,Copper,75241,,,pounds,
1994-01-04,COMEX,HG,Copper,73889,,,pounds,
1994-01-05,COMEX,HG,Copper,73040,,,pounds,
1994-01-06,COMEX,HG,Copper,71318,,,pounds,
1994-01-09,COMEX,HG,Copper,69796,,,pounds,
1994-01-10,COMEX,HG,Copper,68746,,,pounds,
1994-01-11,COMEX,HG,Copper,68218,,,pounds,
1994-01-12,COMEX,HG,Copper,67239,,,pounds,
1994-01-13,COMEX,HG,Copper,65211,,,pounds,
1994-01-16,COMEX,HG,Copper,63935,,,pounds,
1994-01-17,COMEX,HG,Copper,61240,,,pounds,
1994-01-18,COMEX,HG,Copper,60631,,,pounds,
1994-01-19,COMEX,HG,Copper,59081,,,pounds,
1994-01-20,COMEX,HG,Copper,58560,,,pounds,
1994-01-23,COMEX,HG,Copper,59101,,,pounds,
1994-01-24,COMEX,HG,Copper,59264,,,pounds,
1994-01-25,COMEX,HG,Copper,58889,,,pounds,
1994-01-26,COMEX,HG,Copper,57913,,,pounds,
1994-01-27,COMEX,HG,Copper,57167,,,pounds,
1994-01-30,COMEX,HG,Copper,56683,,,pounds,
1994-01-31,COMEX,HG,Copper,56232,,,pounds,
1994-02-01,COMEX,HG,Copper,56105,,,pounds,
1994-02-02,COMEX,HG,Copper,55654,,,pounds,
1994-02-03,COMEX,HG,Copper,55579,,,pounds,
1994-02-06,COMEX,HG,Copper,54980,,,pounds,
1994-02-07,COMEX,HG,Copper,54980,,,pounds,
1994-02-08,COMEX,HG,Copper,54533,,,pounds,
1994-02-09,COMEX,HG,Copper,54234,,,pounds,
1994-02-10,COMEX,HG,Copper,53482,,,pounds,
1994-02-13,COMEX,HG,Copper,53783,,,pounds,
1994-02-14,COMEX,HG,Copper,53365,,,pounds,
1994-02-15,COMEX,HG,Copper,52876,,,pounds,
1994-02-16,COMEX,HG,Copper,52129,,,pounds,
1994-02-17,COMEX,HG,Copper,51861,,,pounds,
1994-02-21,COMEX,HG,Copper,52543,,,pounds,
1994-02-22,COMEX,HG,Copper,51770,,,pounds,
1994-02-23,COMEX,HG,Copper,51529,,,pounds,
1994-02-24,COMEX,HG,Copper,50182,,,pounds,
1994-02-27,COMEX,HG,Copper,49818,,,pounds,
1994-02-28,COMEX,HG,Copper,50855,,,pounds,
1994-03-01,COMEX,HG,Copper,49881,,,pounds,
1994-03-02,COMEX,HG,Copper,48979,,,pounds,
1994-03-03,COMEX,HG,Copper,47475,,,pounds,
1994-03-06,COMEX,HG,Copper,46801,,,pounds,
1994-03-07,COMEX,HG,Copper,45824,,,pounds,
1994-03-08,COMEX,HG,Copper,45373,,,pounds,
1994-03-09,COMEX,HG,Copper,44333,,,pounds,
1994-03-10,COMEX,HG,Copper,43658,,,pounds,
1994-03-13,COMEX,HG,Copper,42832,,,pounds,
1994-03-14,COMEX,HG,Copper,42158,,,pounds,
1994-03-15,COMEX,HG,Copper,41710,,,pounds,
1994-03-16,COMEX,HG,Copper,40585,,,pounds,
1994-03-17,COMEX,HG,Copper,40585,,,pounds,
1994-03-20,COMEX,HG,Copper,39159,,,pounds,
1994-03-21,COMEX,HG,Copper,39999,,,pounds,
1994-03-22,COMEX,HG,Copper,39625,,,pounds,
1994-03-23,COMEX,HG,Copper,39781,,,pounds,
1994-03-24,COMEX,HG,Copper,38953,,,pounds,
1994-03-27,COMEX,HG,Copper,38653,,,pounds,
1994-03-28,COMEX,HG,Copper,38582,,,pounds,
1994-03-29,COMEX,HG,Copper,37907,,,pounds,
1994-03-30,COMEX,HG,Copper,37233,,,pounds,
1994-03-31,COMEX,HG,Copper,37233,,,pounds,
1994-04-03,COMEX,HG,Copper,36861,,,pounds,
1994-04-04,COMEX,HG,Copper,36336,,,pounds,
1994-04-05,COMEX,HG,Copper,36336,,,pounds,
1994-04-06,COMEX,HG,Copper,36186,,,pounds,
1994-04-07,COMEX,HG,Copper,36186,,,pounds,
1994-04-10,COMEX,HG,Copper,36035,,,pounds,
1994-04-11,COMEX,HG,Copper,35808,,,pounds,
1994-04-12,COMEX,HG,Copper,35201,,,pounds,
1994-04-13,COMEX,HG,Copper,34754,,,pounds,
1994-04-14,COMEX,HG,Copper,34130,,,pounds,
1994-04-17,COMEX,HG,Copper,33611,,,pounds,
1994-04-18,COMEX,HG,Copper,34142,,,pounds,
1994-04-19,COMEX,HG,Copper,33614,,,pounds,
1994-04-20,COMEX,HG,Copper,32861,,,pounds,
1994-04-21,COMEX,HG,Copper,32559,,,pounds,
1994-04-24,COMEX,HG,Copper,33167,,,pounds,
1994-04-25,COMEX,HG,Copper,32789,,,pounds,
1994-04-27,COMEX,HG,Copper,31734,,,pounds,
1994-04-28,COMEX,HG,Copper,31582,,,pounds,
1994-05-01,COMEX,HG,Copper,32746,,,pounds,
1994-05-02,COMEX,HG,Copper,32520,,,pounds,
1994-05-03,COMEX,HG,Copper,32070,,,pounds,
1994-05-04,COMEX,HG,Copper,31541,,,pounds,
1994-05-05,COMEX,HG,Copper,31088,,,pounds,
1994-05-08,COMEX,HG,Copper,30561,,,pounds,
1994-05-09,COMEX,HG,Copper,30561,,,pounds,
1994-05-10,COMEX,HG,Copper,29508,,,pounds,
1994-05-11,COMEX,HG,Copper,28981,,,pounds,
1994-05-12,COMEX,HG,Copper,28454,,,pounds,
1994-05-15,COMEX,HG,Copper,28454,,,pounds,
1994-05-16,COMEX,HG,Copper,29821,,,pounds,
1994-05-17,COMEX,HG,Copper,29218,,,pounds,
1994-05-18,COMEX,HG,Copper,29068,,,pounds,
1994-05-19,COMEX,HG,Copper,28996,,,pounds,
1994-05-22,COMEX,HG,Copper,28992,,,pounds,
1994-05-23,COMEX,HG,Copper,29902,,,pounds,
1994-05-24,COMEX,HG,Copper,29902,,,pounds,
1994-05-25,COMEX,HG,Copper,29902,,,pounds,
1994-05-26,COMEX,HG,Copper,29675,,,pounds,
1994-05-29,COMEX,HG,Copper,29675,,,pounds,
1994-05-30,COMEX,HG,Copper,30433,,,pounds,
1994-05-31,COMEX,HG,Copper,30964,,,pounds,
1994-06-01,COMEX,HG,Copper,30964,,,pounds,
1994-06-02,COMEX,HG,Copper,30964,,,pounds,
1994-06-05,COMEX,HG,Copper,30964,,,pounds,
1994-06-06,COMEX,HG,Copper,31495,,,pounds,
1994-06-07,COMEX,HG,Copper,31949,,,pounds,
1994-06-08,COMEX,HG,Copper,32176,,,pounds,
1994-06-09,COMEX,HG,Copper,32176,,,pounds,
1994-06-12,COMEX,HG,Copper,32756,,,pounds,
1994-06-13,COMEX,HG,Copper,32954,,,pounds,
1994-06-14,COMEX,HG,Copper,33028,,,pounds,
1994-06-15,COMEX,HG,Copper,33028,,,pounds,
1994-06-16,COMEX,HG,Copper,32497,,,pounds,
1994-06-19,COMEX,HG,Copper,33615,,,pounds,
1994-06-20,COMEX,HG,Copper,33615,,,pounds,
1994-06-21,COMEX,HG,Copper,33827,,,pounds,
1994-06-22,COMEX,HG,Copper,33964,,,pounds,
1994-06-23,COMEX,HG,Copper,33964,,,pounds,
1994-06-26,COMEX,HG,Copper,33889,,,pounds,
1994-06-27,COMEX,HG,Copper,34340,,,pounds,
1994-06-28,COMEX,HG,Copper,34906,,,pounds,
1994-06-29,COMEX,HG,Copper,35963,,,pounds,
1994-06-30,COMEX,HG,Copper,36491,,,pounds,
1994-07-03,COMEX,HG,Copper,36491,,,pounds,
1994-07-04,COMEX,HG,Copper,36491,,,pounds,
1994-07-05,COMEX,HG,Copper,37699,,,pounds,
1994-07-06,COMEX,HG,Copper,37699,,,pounds,
1994-07-07,COMEX,HG,Copper,37396,,,pounds,
1994-07-10,COMEX,HG,Copper,37396,,,pounds,
1994-07-11,COMEX,HG,Copper,37332,,,pounds,
1994-07-12,COMEX,HG,Copper,37332,,,pounds,
1994-07-13,COMEX,HG,Copper,37332,,,pounds,
1994-07-14,COMEX,HG,Copper,37332,,,pounds,
1994-07-17,COMEX,HG,Copper,37332,,,pounds,
1994-07-18,COMEX,HG,Copper,37332,,,pounds,
1994-07-19,COMEX,HG,Copper,36878,,,pounds,
1994-07-20,COMEX,HG,Copper,36878,,,pounds,
1994-07-21,COMEX,HG,Copper,36803,,,pounds,
1994-07-24,COMEX,HG,Copper,36803,,,pounds,
1994-07-25,COMEX,HG,Copper,36427,,,pounds,
1994-07-26,COMEX,HG,Copper,36276,,,pounds,
1994-07-27,COMEX,HG,Copper,36780,,,pounds,
1994-07-28,COMEX,HG,Copper,37406,,,pounds,
1994-07-31,COMEX,HG,Copper,39452,,,pounds,
1994-08-01,COMEX,HG,Copper,39452,,,pounds,
1994-08-02,COMEX,HG,Copper,39452,,,pounds,
1994-08-03,COMEX,HG,Copper,38697,,,pounds,
1994-08-04,COMEX,HG,Copper,38647,,,pounds,
1994-08-07,COMEX,HG,Copper,38424,,,pounds,
1994-08-08,COMEX,HG,Copper,38046,,,pounds,
1994-08-09,COMEX,HG,Copper,37118,,,pounds,
1994-08-10,COMEX,HG,Copper,36462,,,pounds,
1994-08-11,COMEX,HG,Copper,35931,,,pounds,
1994-08-14,COMEX,HG,Copper,36383,,,pounds,
1994-08-15,COMEX,HG,Copper,35928,,,pounds,
1994-08-16,COMEX,HG,Copper,35475,,,pounds,
1994-08-17,COMEX,HG,Copper,35325,,,pounds,
1994-08-18,COMEX,HG,Copper,34720,,,pounds,
1994-08-21,COMEX,HG,Copper,33573,,,pounds,
1994-08-22,COMEX,HG,Copper,32871,,,pounds,
1994-08-23,COMEX,HG,Copper,32252,,,pounds,
1994-08-24,COMEX,HG,Copper,31614,,,pounds,
1994-08-25,COMEX,HG,Copper,30850,,,pounds,
1994-08-28,COMEX,HG,Copper,30325,,,pounds,
1994-08-29,COMEX,HG,Copper,30325,,,pounds,
1994-08-30,COMEX,HG,Copper,28526,,,pounds,
1994-08-31,COMEX,HG,Copper,28503,,,pounds,
1994-09-01,COMEX,HG,Copper,27446,,,pounds,
1994-09-05,COMEX,HG,Copper,26932,,,pounds,
1994-09-06,COMEX,HG,Copper,26327,,,pounds,
1994-09-07,COMEX,HG,Copper,25774,,,pounds,
1994-09-08,COMEX,HG,Copper,26100,,,pounds,
1994-09-11,COMEX,HG,Copper,25270,,,pounds,
1994-09-12,COMEX,HG,Copper,25208,,,pounds,
1994-09-13,COMEX,HG,Copper,25208,,,pounds,
1994-09-14,COMEX,HG,Copper,23022,,,pounds,
1994-09-15,COMEX,HG,Copper,21962,,,pounds,
1994-09-18,COMEX,HG,Copper,20905,,,pounds,
1994-09-19,COMEX,HG,Copper,20273,,,pounds,
1994-09-20,COMEX,HG,Copper,19797,,,pounds,
1994-09-21,COMEX,HG,Copper,19493,,,pounds,
1994-09-22,COMEX,HG,Copper,18584,,,pounds,
1994-09-25,COMEX,HG,Copper,19984,,,pounds,
1994-09-26,COMEX,HG,Copper,19704,,,pounds,
1994-09-27,COMEX,HG,Copper,19305,,,pounds,
1994-09-28,COMEX,HG,Copper,18623,,,pounds,
1994-09-29,COMEX,HG,Copper,17195,,,pounds,
1994-10-02,COMEX,HG,Copper,17384,,,pounds,
1994-10-03,COMEX,HG,Copper,16854,,,pounds,
1994-10-04,COMEX,HG,Copper,15597,,,pounds,
1994-10-05,COMEX,HG,Copper,15041,,,pounds,
1994-10-06,COMEX,HG,Copper,13891,,,pounds,
1994-10-09,COMEX,HG,Copper,13206,,,pounds,
1994-10-10,COMEX,HG,Copper,13359,,,pounds,
1994-10-11,COMEX,HG,Copper,12730,,,pounds,
1994-10-12,COMEX,HG,Copper,12402,,,pounds,
1994-10-13,COMEX,HG,Copper,12355,,,pounds,
1994-10-16,COMEX,HG,Copper,13164,,,pounds,
1994-10-17,COMEX,HG,Copper,13716,,,pounds,
1994-10-18,COMEX,HG,Copper,14790,,,pounds,
1994-10-19,COMEX,HG,Copper,13893,,,pounds,
1994-10-20,COMEX,HG,Copper,13359,,,pounds,
1994-10-23,COMEX,HG,Copper,13624,,,pounds,
1994-10-25,COMEX,HG,Copper,15835,,,pounds,
1994-10-26,COMEX,HG,Copper,19766,,,pounds,
1994-10-27,COMEX,HG,Copper,20137,,,pounds,
1994-10-30,COMEX,HG,Copper,20276,,,pounds,
1994-10-31,COMEX,HG,Copper,19337,,,pounds,
1994-11-01,COMEX,HG,Copper,19706,,,pounds,
1994-11-02,COMEX,HG,Copper,19662,,,pounds,
1994-11-03,COMEX,HG,Copper,19495,,,pounds,
1994-11-06,COMEX,HG,Copper,18898,,,pounds,
1994-11-07,COMEX,HG,Copper,18374,,,pounds,
1994-11-08,COMEX,HG,Copper,18468,,,pounds,
1994-11-09,COMEX,HG,Copper,18329,,,pounds,
1994-11-10,COMEX,HG,Copper,18499,,,pounds,
1994-11-13,COMEX,HG,Copper,17350,,,pounds,
1994-11-14,COMEX,HG,Copper,17246,,,pounds,
1994-11-15,COMEX,HG,Copper,17246,,,pounds,
1994-11-16,COMEX,HG,Copper,17721,,,pounds,
1994-11-17,COMEX,HG,Copper,17615,,,pounds,
1994-11-20,COMEX,HG,Copper,17811,,,pounds,
1994-11-21,COMEX,HG,Copper,18513,,,pounds,
1994-11-22,COMEX,HG,Copper,18699,,,pounds,
1994-11-27,COMEX,HG,Copper,20513,,,pounds,
1994-11-28,COMEX,HG,Copper,21555,,,pounds,
1994-11-29,COMEX,HG,Copper,21500,,,pounds,
1994-11-30,COMEX,HG,Copper,21766,,,pounds,
1994-12-01,COMEX,HG,Copper,21745,,,pounds,
1994-12-04,COMEX,HG,Copper,22175,,,pounds,
1994-12-05,COMEX,HG,Copper,22679,,,pounds,
1994-12-06,COMEX,HG,Copper,23208,,,pounds,
1994-12-07,COMEX,HG,Copper,23208,,,pounds,
1994-12-08,COMEX,HG,Copper,23713,,,pounds,
1994-12-11,COMEX,HG,Copper,24188,,,pounds,
1994-12-12,COMEX,HG,Copper,24113,,,pounds,
1994-12-13,COMEX,HG,Copper,24574,,,pounds,
1994-12-14,COMEX,HG,Copper,24259,,,pounds,
1994-12-15,COMEX,HG,Copper,23779,,,pounds,
1994-12-18,COMEX,HG,Copper,24225,,,pounds,
1994-12-19,COMEX,HG,Copper,24766,,,pounds,
1994-12-20,COMEX,HG,Copper,25006,,,pounds,
1994-12-21,COMEX,HG,Copper,27251,,,pounds,
1994-12-22,COMEX,HG,Copper,27316,,,pounds,
1994-12-26,COMEX,HG,Copper,28357,,,pounds,
1994-12-27,COMEX,HG,Copper,27819,,,pounds,
1994-12-28,COMEX,HG,Copper,27497,,,pounds,
1994-12-29,COMEX,HG,Copper,26692,,,pounds,
1995-01-02,COMEX,HG,Copper,25965,,,pounds,
1995-01-03,COMEX,HG,Copper,25900,,,pounds,
1995-01-04,COMEX,HG,Copper,24987,,,pounds,
1995-01-05,COMEX,HG,Copper,24288,,,pounds,
1995-01-08,COMEX,HG,Copper,23865,,,pounds,
1995-01-09,COMEX,HG,Copper,23692,,,pounds,
1995-01-10,COMEX,HG,Copper,23315,,,pounds,
1995-01-11,COMEX,HG,Copper,22870,,,pounds,
1995-01-12,COMEX,HG,Copper,22542,,,pounds,
1995-01-15,COMEX,HG,Copper,22552,,,pounds,
1995-01-16,COMEX,HG,Copper,22327,,,pounds,
1995-01-17,COMEX,HG,Copper,22327,,,pounds,
1995-01-18,COMEX,HG,Copper,22313,,,pounds,
1995-01-19,COMEX,HG,Copper,20811,,,pounds,
1995-01-22,COMEX,HG,Copper,20435,,,pounds,
1995-01-23,COMEX,HG,Copper,19904,,,pounds,
1995-01-24,COMEX,HG,Copper,20400,,,pounds,
1995-01-25,COMEX,HG,Copper,19892,,,pounds,
1995-01-26,COMEX,HG,Copper,19913,,,pounds,
1995-01-29,COMEX,HG,Copper,19387,,,pounds,
1995-01-30,COMEX,HG,Copper,18745,,,pounds,
1995-01-31,COMEX,HG,Copper,18424,,,pounds,
1995-02-01,COMEX,HG,Copper,18122,,,pounds,
1995-02-02,COMEX,HG,Copper,17955,,,pounds,
1995-02-05,COMEX,HG,Copper,17563,,,pounds,
1995-02-06,COMEX,HG,Copper,18722,,,pounds,
1995-02-07,COMEX,HG,Copper,18498,,,pounds,
1995-02-08,COMEX,HG,Copper,18158,,,pounds,
1995-02-09,COMEX,HG,Copper,18088,,,pounds,
1995-02-12,COMEX,HG,Copper,17471,,,pounds,
1995-02-13,COMEX,HG,Copper,16449,,,pounds,
1995-02-14,COMEX,HG,Copper,16346,,,pounds,
1995-02-15,COMEX,HG,Copper,17223,,,pounds,
1995-02-16,COMEX,HG,Copper,18279,,,pounds,
1995-02-20,COMEX,HG,Copper,19513,,,pounds,
1995-02-21,COMEX,HG,Copper,19002,,,pounds,
1995-02-22,COMEX,HG,Copper,18493,,,pounds,
1995-02-23,COMEX,HG,Copper,18970,,,pounds,
1995-02-26,COMEX,HG,Copper,18270,,,pounds,
1995-02-27,COMEX,HG,Copper,17688,,,pounds,
1995-02-28,COMEX,HG,Copper,17235,,,pounds,
1995-03-01,COMEX,HG,Copper,16135,,,pounds,
1995-03-02,COMEX,HG,Copper,15273,,,pounds,
1995-03-05,COMEX,HG,Copper,14708,,,pounds,
1995-03-07,COMEX,HG,Copper,14315,,,pounds,
1995-03-08,COMEX,HG,Copper,13597,,,pounds,
1995-03-09,COMEX,HG,Copper,12041,,,pounds,
1995-03-12,COMEX,HG,Copper,11230,,,pounds,
1995-03-13,COMEX,HG,Copper,10845,,,pounds,
1995-03-14,COMEX,HG,Copper,10583,,,pounds,
1995-03-15,COMEX,HG,Copper,10395,,,pounds,
1995-03-16,COMEX,HG,Copper,10308,,,pounds,
1995-03-19,COMEX,HG,Copper,10113,,,pounds,
1995-03-20,COMEX,HG,Copper,9763,,,pounds,
1995-03-21,COMEX,HG,Copper,9751,,,pounds,
1995-03-22,COMEX,HG,Copper,9525,,,pounds,
1995-03-23,COMEX,HG,Copper,9325,,,pounds,
1995-03-26,COMEX,HG,Copper,9075,,,pounds,
