公表日,時間,結果,予想,前回
2024/12,21:30,38.792,,57.727
2025/1,21:30,49.795,,38.792
2025/2,21:30,172.017,,49.795
2025/3,20:30,275.24,,172.017
2025/4,20:30,105.441,,275.24
2025/5,20:30,93.816,,105.441
2025/6,20:30,47.999,,93.816
2025/7,20:30,62.075,,47.999
2025/8,20:30,85.979,,62.075
2025/9,20:30,54.064,,85.979
2025/10,21:00,153.074,,54.064
2025/11,21:30,71.321,,153.074
