date,exchange,commodity_code,commodity_name,inventory_total,inventory_registered,inventory_eligible,inventory_unit,settlement_price_usd
1992-08-31,COMEX,GC,Gold,1762000,,,troy ounces,
1992-09-01,COMEX,GC,Gold,1763000,,,troy ounces,
1992-09-02,COMEX,GC,Gold,1916000,,,troy ounces,
1992-09-03,COMEX,GC,Gold,1916000,,,troy ounces,
1992-09-07,COMEX,GC,Gold,1960000,,,troy ounces,
1992-09-08,COMEX,GC,Gold,1960000,,,troy ounces,
1992-09-09,COMEX,GC,Gold,1960000,,,troy ounces,
1992-09-10,COMEX,GC,Gold,1817000,,,troy ounces,
1992-09-13,COMEX,GC,Gold,1817000,,,troy ounces,
1992-09-14,COMEX,GC,Gold,1834000,,,troy ounces,
1992-09-15,COMEX,GC,Gold,1830000,,,troy ounces,
1992-09-16,COMEX,GC,Gold,1806000,,,troy ounces,
1992-09-17,COMEX,GC,Gold,1806000,,,troy ounces,
1992-09-20,COMEX,GC,Gold,1806000,,,troy ounces,
1992-09-21,COMEX,GC,Gold,1943000,,,troy ounces,
1992-09-22,COMEX,GC,Gold,1943000,,,troy ounces,
1992-09-23,COMEX,GC,Gold,1943000,,,troy ounces,
1992-09-24,COMEX,GC,Gold,1950000,,,troy ounces,
1992-09-27,COMEX,GC,Gold,1948000,,,troy ounces,
1992-09-28,COMEX,GC,Gold,1948000,,,troy ounces,
1992-09-29,COMEX,GC,Gold,1943000,,,troy ounces,
1992-09-30,COMEX,GC,Gold,2079000,,,troy ounces,
1992-10-01,COMEX,GC,Gold,1813000,,,troy ounces,
1992-10-04,COMEX,GC,Gold,1812000,,,troy ounces,
1992-10-05,COMEX,GC,Gold,1830000,,,troy ounces,
1992-10-06,COMEX,GC,Gold,1826000,,,troy ounces,
1992-10-07,COMEX,GC,Gold,1831000,,,troy ounces,
1992-10-08,COMEX,GC,Gold,1833000,,,troy ounces,
1992-10-11,COMEX,GC,Gold,1833000,,,troy ounces,
1992-10-12,COMEX,GC,Gold,1833000,,,troy ounces,
1992-10-13,COMEX,GC,Gold,1778000,,,troy ounces,
1992-10-14,COMEX,GC,Gold,1778000,,,troy ounces,
1992-10-15,COMEX,GC,Gold,1778000,,,troy ounces,
1992-10-18,COMEX,GC,Gold,1778000,,,troy ounces,
1992-10-19,COMEX,GC,Gold,1776000,,,troy ounces,
1992-10-20,COMEX,GC,Gold,1777000,,,troy ounces,
1992-10-21,COMEX,GC,Gold,1777000,,,troy ounces,
1992-10-22,COMEX,GC,Gold,1777000,,,troy ounces,
1992-10-25,COMEX,GC,Gold,1777000,,,troy ounces,
1992-10-26,COMEX,GC,Gold,1777000,,,troy ounces,
1992-10-27,COMEX,GC,Gold,1767000,,,troy ounces,
1992-10-28,COMEX,GC,Gold,1767000,,,troy ounces,
1992-10-29,COMEX,GC,Gold,1767000,,,troy ounces,
1992-11-01,COMEX,GC,Gold,1766000,,,troy ounces,
1992-11-02,COMEX,GC,Gold,1766000,,,troy ounces,
1992-11-03,COMEX,GC,Gold,1771000,,,troy ounces,
1992-11-04,COMEX,GC,Gold,1771000,,,troy ounces,
1992-11-05,COMEX,GC,Gold,1771000,,,troy ounces,
1992-11-08,COMEX,GC,Gold,1748000,,,troy ounces,
1992-11-09,COMEX,GC,Gold,1728000,,,troy ounces,
1992-11-10,COMEX,GC,Gold,1728000,,,troy ounces,
1992-11-11,COMEX,GC,Gold,1728000,,,troy ounces,
1992-11-12,COMEX,GC,Gold,1728000,,,troy ounces,
1992-11-15,COMEX,GC,Gold,1728000,,,troy ounces,
1992-11-16,COMEX,GC,Gold,1669000,,,troy ounces,
1992-11-17,COMEX,GC,Gold,1632000,,,troy ounces,
1992-11-18,COMEX,GC,Gold,1600000,,,troy ounces,
1992-11-19,COMEX,GC,Gold,1600000,,,troy ounces,
1992-11-22,COMEX,GC,Gold,1599000,,,troy ounces,
1992-11-23,COMEX,GC,Gold,1539000,,,troy ounces,
1992-11-24,COMEX,GC,Gold,1541000,,,troy ounces,
1992-11-26,COMEX,GC,Gold,1525000,,,troy ounces,
1992-11-29,COMEX,GC,Gold,1525000,,,troy ounces,
1992-11-30,COMEX,GC,Gold,1525000,,,troy ounces,
1992-12-01,COMEX,GC,Gold,1525000,,,troy ounces,
1992-12-02,COMEX,GC,Gold,1515000,,,troy ounces,
1992-12-03,COMEX,GC,Gold,1514000,,,troy ounces,
1992-12-06,COMEX,GC,Gold,1513000,,,troy ounces,
1992-12-07,COMEX,GC,Gold,1513000,,,troy ounces,
1992-12-08,COMEX,GC,Gold,1513000,,,troy ounces,
1992-12-09,COMEX,GC,Gold,1513000,,,troy ounces,
1992-12-10,COMEX,GC,Gold,1511000,,,troy ounces,
1992-12-13,COMEX,GC,Gold,1511000,,,troy ounces,
1992-12-14,COMEX,GC,Gold,1511000,,,troy ounces,
1992-12-15,COMEX,GC,Gold,1511000,,,troy ounces,
1992-12-16,COMEX,GC,Gold,1511000,,,troy ounces,
1992-12-17,COMEX,GC,Gold,1511000,,,troy ounces,
1992-12-20,COMEX,GC,Gold,1574000,,,troy ounces,
1992-12-21,COMEX,GC,Gold,1523000,,,troy ounces,
1992-12-22,COMEX,GC,Gold,1573000,,,troy ounces,
1992-12-23,COMEX,GC,Gold,1498000,,,troy ounces,
1992-12-27,COMEX,GC,Gold,1498000,,,troy ounces,
1992-12-28,COMEX,GC,Gold,1497000,,,troy ounces,
1992-12-29,COMEX,GC,Gold,1497000,,,troy ounces,
1992-12-30,COMEX,GC,Gold,1494000,,,troy ounces,
1993-01-03,COMEX,GC,Gold,1507000,,,troy ounces,
1993-01-04,COMEX,GC,Gold,1518000,,,troy ounces,
1993-01-05,COMEX,GC,Gold,1507000,,,troy ounces,
1993-01-06,COMEX,GC,Gold,1507000,,,troy ounces,
1993-01-07,COMEX,GC,Gold,1507000,,,troy ounces,
1993-01-10,COMEX,GC,Gold,1507000,,,troy ounces,
1993-01-11,COMEX,GC,Gold,1507000,,,troy ounces,
1993-01-12,COMEX,GC,Gold,1489000,,,troy ounces,
1993-01-13,COMEX,GC,Gold,1524000,,,troy ounces,
1993-01-14,COMEX,GC,Gold,1493000,,,troy ounces,
1993-01-17,COMEX,GC,Gold,1493000,,,troy ounces,
1993-01-18,COMEX,GC,Gold,1493000,,,troy ounces,
1993-01-19,COMEX,GC,Gold,1442000,,,troy ounces,
1993-01-20,COMEX,GC,Gold,1366000,,,troy ounces,
1993-01-21,COMEX,GC,Gold,1364000,,,troy ounces,
1993-01-24,COMEX,GC,Gold,1361000,,,troy ounces,
1993-01-25,COMEX,GC,Gold,1361000,,,troy ounces,
1993-01-26,COMEX,GC,Gold,1361000,,,troy ounces,
1993-01-27,COMEX,GC,Gold,1361000,,,troy ounces,
1993-01-28,COMEX,GC,Gold,1361000,,,troy ounces,
1993-01-31,COMEX,GC,Gold,1340000,,,troy ounces,
1993-02-01,COMEX,GC,Gold,1340000,,,troy ounces,
1993-02-02,COMEX,GC,Gold,1340000,,,troy ounces,
1993-02-03,COMEX,GC,Gold,1338000,,,troy ounces,
1993-02-04,COMEX,GC,Gold,1338000,,,troy ounces,
1993-02-07,COMEX,GC,Gold,1338000,,,troy ounces,
1993-02-08,COMEX,GC,Gold,1325000,,,troy ounces,
1993-02-09,COMEX,GC,Gold,1339000,,,troy ounces,
1993-02-10,COMEX,GC,Gold,1339000,,,troy ounces,
1993-02-11,COMEX,GC,Gold,1337000,,,troy ounces,
1993-02-15,COMEX,GC,Gold,1466000,,,troy ounces,
1993-02-16,COMEX,GC,Gold,1462000,,,troy ounces,
1993-02-17,COMEX,GC,Gold,1531000,,,troy ounces,
1993-02-18,COMEX,GC,Gold,1531000,,,troy ounces,
1993-02-21,COMEX,GC,Gold,1510000,,,troy ounces,
1993-02-22,COMEX,GC,Gold,1510000,,,troy ounces,
1993-02-23,COMEX,GC,Gold,1488000,,,troy ounces,
1993-02-24,COMEX,GC,Gold,1482000,,,troy ounces,
1993-02-25,COMEX,GC,Gold,1482000,,,troy ounces,
1993-02-28,COMEX,GC,Gold,1365000,,,troy ounces,
1993-03-01,COMEX,GC,Gold,1348000,,,troy ounces,
1993-03-02,COMEX,GC,Gold,1332000,,,troy ounces,
1993-03-03,COMEX,GC,Gold,1284000,,,troy ounces,
1993-03-04,COMEX,GC,Gold,1284000,,,troy ounces,
1993-03-07,COMEX,GC,Gold,1281000,,,troy ounces,
1993-03-08,COMEX,GC,Gold,1427000,,,troy ounces,
1993-03-09,COMEX,GC,Gold,1427000,,,troy ounces,
1993-03-10,COMEX,GC,Gold,1427000,,,troy ounces,
1993-03-11,COMEX,GC,Gold,1427000,,,troy ounces,
1993-03-14,COMEX,GC,Gold,1426000,,,troy ounces,
1993-03-15,COMEX,GC,Gold,1404000,,,troy ounces,
1993-03-16,COMEX,GC,Gold,1404000,,,troy ounces,
1993-03-17,COMEX,GC,Gold,1404000,,,troy ounces,
1993-03-18,COMEX,GC,Gold,1386000,,,troy ounces,
1993-03-21,COMEX,GC,Gold,1377000,,,troy ounces,
1993-03-22,COMEX,GC,Gold,1377000,,,troy ounces,
1993-03-23,COMEX,GC,Gold,1375000,,,troy ounces,
1993-03-24,COMEX,GC,Gold,1375000,,,troy ounces,
1993-03-25,COMEX,GC,Gold,1318000,,,troy ounces,
1993-03-28,COMEX,GC,Gold,1433000,,,troy ounces,
1993-03-29,COMEX,GC,Gold,1433000,,,troy ounces,
1993-03-30,COMEX,GC,Gold,1433000,,,troy ounces,
1993-03-31,COMEX,GC,Gold,1426000,,,troy ounces,
1993-04-01,COMEX,GC,Gold,1406000,,,troy ounces,
1993-04-04,COMEX,GC,Gold,1406000,,,troy ounces,
1993-04-05,COMEX,GC,Gold,1391000,,,troy ounces,
1993-04-06,COMEX,GC,Gold,1391000,,,troy ounces,
1993-04-07,COMEX,GC,Gold,1383000,,,troy ounces,
1993-04-11,COMEX,GC,Gold,1383000,,,troy ounces,
1993-04-12,COMEX,GC,Gold,1384000,,,troy ounces,
1993-04-13,COMEX,GC,Gold,1384000,,,troy ounces,
1993-04-14,COMEX,GC,Gold,1384000,,,troy ounces,
1993-04-15,COMEX,GC,Gold,1384000,,,troy ounces,
1993-04-18,COMEX,GC,Gold,1384000,,,troy ounces,
1993-04-19,COMEX,GC,Gold,1384000,,,troy ounces,
1993-04-20,COMEX,GC,Gold,1384000,,,troy ounces,
1993-04-21,COMEX,GC,Gold,1384000,,,troy ounces,
1993-04-22,COMEX,GC,Gold,1384000,,,troy ounces,
1993-04-25,COMEX,GC,Gold,1384000,,,troy ounces,
1993-04-26,COMEX,GC,Gold,1384000,,,troy ounces,
1993-04-27,COMEX,GC,Gold,1384000,,,troy ounces,
1993-04-28,COMEX,GC,Gold,1383000,,,troy ounces,
1993-04-29,COMEX,GC,Gold,1383000,,,troy ounces,
1993-05-02,COMEX,GC,Gold,1383000,,,troy ounces,
1993-05-03,COMEX,GC,Gold,1383000,,,troy ounces,
1993-05-04,COMEX,GC,Gold,1383000,,,troy ounces,
1993-05-05,COMEX,GC,Gold,1422000,,,troy ounces,
1993-05-06,COMEX,GC,Gold,1421000,,,troy ounces,
1993-05-09,COMEX,GC,Gold,1421000,,,troy ounces,
1993-05-10,COMEX,GC,Gold,1498000,,,troy ounces,
1993-05-11,COMEX,GC,Gold,1498000,,,troy ounces,
1993-05-12,COMEX,GC,Gold,1499000,,,troy ounces,
1993-05-13,COMEX,GC,Gold,1499000,,,troy ounces,
1993-05-16,COMEX,GC,Gold,1499000,,,troy ounces,
1993-05-17,COMEX,GC,Gold,1499000,,,troy ounces,
1993-05-18,COMEX,GC,Gold,1499000,,,troy ounces,
1993-05-19,COMEX,GC,Gold,1549000,,,troy ounces,
1993-05-20,COMEX,GC,Gold,1656000,,,troy ounces,
1993-05-23,COMEX,GC,Gold,1795000,,,troy ounces,
1993-05-24,COMEX,GC,Gold,1842000,,,troy ounces,
1993-05-25,COMEX,GC,Gold,1895000,,,troy ounces,
1993-05-26,COMEX,GC,Gold,2111000,,,troy ounces,
1993-05-27,COMEX,GC,Gold,2231000,,,troy ounces,
1993-05-31,COMEX,GC,Gold,2231000,,,troy ounces,
1993-06-01,COMEX,GC,Gold,2231000,,,troy ounces,
1993-06-02,COMEX,GC,Gold,2232000,,,troy ounces,
1993-06-03,COMEX,GC,Gold,2230000,,,troy ounces,
1993-06-06,COMEX,GC,Gold,2230000,,,troy ounces,
1993-06-07,COMEX,GC,Gold,2231000,,,troy ounces,
1993-06-08,COMEX,GC,Gold,2231000,,,troy ounces,
1993-06-09,COMEX,GC,Gold,2231000,,,troy ounces,
1993-06-10,COMEX,GC,Gold,2230000,,,troy ounces,
1993-06-13,COMEX,GC,Gold,2230000,,,troy ounces,
1993-06-14,COMEX,GC,Gold,2249000,,,troy ounces,
1993-06-15,COMEX,GC,Gold,2249000,,,troy ounces,
1993-06-16,COMEX,GC,Gold,2249000,,,troy ounces,
1993-06-17,COMEX,GC,Gold,2144000,,,troy ounces,
1993-06-20,COMEX,GC,Gold,2026000,,,troy ounces,
1993-06-21,COMEX,GC,Gold,2251000,,,troy ounces,
1993-06-22,COMEX,GC,Gold,2251000,,,troy ounces,
1993-06-23,COMEX,GC,Gold,2250000,,,troy ounces,
1993-06-24,COMEX,GC,Gold,2250000,,,troy ounces,
1993-06-27,COMEX,GC,Gold,2250000,,,troy ounces,
1993-06-28,COMEX,GC,Gold,2183000,,,troy ounces,
1993-06-29,COMEX,GC,Gold,2183000,,,troy ounces,
1993-06-30,COMEX,GC,Gold,2247000,,,troy ounces,
1993-07-01,COMEX,GC,Gold,2246000,,,troy ounces,
1993-07-05,COMEX,GC,Gold,2263000,,,troy ounces,
1993-07-06,COMEX,GC,Gold,2263000,,,troy ounces,
1993-07-07,COMEX,GC,Gold,2263000,,,troy ounces,
1993-07-08,COMEX,GC,Gold,2263000,,,troy ounces,
1993-07-11,COMEX,GC,Gold,2311000,,,troy ounces,
1993-07-12,COMEX,GC,Gold,2313000,,,troy ounces,
1993-07-13,COMEX,GC,Gold,2313000,,,troy ounces,
1993-07-14,COMEX,GC,Gold,2313000,,,troy ounces,
1993-07-15,COMEX,GC,Gold,2369000,,,troy ounces,
1993-07-18,COMEX,GC,Gold,2369000,,,troy ounces,
1993-07-19,COMEX,GC,Gold,2369000,,,troy ounces,
1993-07-20,COMEX,GC,Gold,2366000,,,troy ounces,
1993-07-21,COMEX,GC,Gold,2366000,,,troy ounces,
1993-07-22,COMEX,GC,Gold,2402000,,,troy ounces,
1993-07-25,COMEX,GC,Gold,2402000,,,troy ounces,
1993-07-26,COMEX,GC,Gold,2419000,,,troy ounces,
1993-07-27,COMEX,GC,Gold,2419000,,,troy ounces,
1993-07-28,COMEX,GC,Gold,2448000,,,troy ounces,
1993-07-29,COMEX,GC,Gold,2448000,,,troy ounces,
1993-08-01,COMEX,GC,Gold,2448000,,,troy ounces,
1993-08-02,COMEX,GC,Gold,2448000,,,troy ounces,
1993-08-03,COMEX,GC,Gold,2448000,,,troy ounces,
1993-08-04,COMEX,GC,Gold,2448000,,,troy ounces,
1993-08-05,COMEX,GC,Gold,2448000,,,troy ounces,
1993-08-08,COMEX,GC,Gold,2448000,,,troy ounces,
1993-08-09,COMEX,GC,Gold,2448000,,,troy ounces,
1993-08-10,COMEX,GC,Gold,2449000,,,troy ounces,
1993-08-11,COMEX,GC,Gold,2449000,,,troy ounces,
1993-08-12,COMEX,GC,Gold,2449000,,,troy ounces,
1993-08-15,COMEX,GC,Gold,2447000,,,troy ounces,
1993-08-16,COMEX,GC,Gold,2447000,,,troy ounces,
1993-08-17,COMEX,GC,Gold,2447000,,,troy ounces,
1993-08-18,COMEX,GC,Gold,2447000,,,troy ounces,
1993-08-19,COMEX,GC,Gold,2447000,,,troy ounces,
1993-08-22,COMEX,GC,Gold,2447000,,,troy ounces,
1993-08-23,COMEX,GC,Gold,2447000,,,troy ounces,
1993-08-24,COMEX,GC,Gold,2437000,,,troy ounces,
1993-08-25,COMEX,GC,Gold,2551000,,,troy ounces,
1993-08-26,COMEX,GC,Gold,2551000,,,troy ounces,
1993-08-29,COMEX,GC,Gold,2494000,,,troy ounces,
1993-08-30,COMEX,GC,Gold,2437000,,,troy ounces,
1993-08-31,COMEX,GC,Gold,2437000,,,troy ounces,
1993-09-01,COMEX,GC,Gold,2386000,,,troy ounces,
1993-09-02,COMEX,GC,Gold,2386000,,,troy ounces,
1993-09-06,COMEX,GC,Gold,2445000,,,troy ounces,
1993-09-07,COMEX,GC,Gold,2445000,,,troy ounces,
1993-09-08,COMEX,GC,Gold,2445000,,,troy ounces,
1993-09-09,COMEX,GC,Gold,2445000,,,troy ounces,
1993-09-12,COMEX,GC,Gold,2444000,,,troy ounces,
1993-09-13,COMEX,GC,Gold,2444000,,,troy ounces,
1993-09-14,COMEX,GC,Gold,2444000,,,troy ounces,
1993-09-15,COMEX,GC,Gold,2445000,,,troy ounces,
1993-09-16,COMEX,GC,Gold,2445000,,,troy ounces,
1993-09-19,COMEX,GC,Gold,2445000,,,troy ounces,
1993-09-20,COMEX,GC,Gold,2445000,,,troy ounces,
1993-09-21,COMEX,GC,Gold,2414000,,,troy ounces,
1993-09-22,COMEX,GC,Gold,2414000,,,troy ounces,
1993-09-23,COMEX,GC,Gold,2413000,,,troy ounces,
1993-09-26,COMEX,GC,Gold,2413000,,,troy ounces,
1993-09-27,COMEX,GC,Gold,2413000,,,troy ounces,
1993-09-28,COMEX,GC,Gold,2413000,,,troy ounces,
1993-09-29,COMEX,GC,Gold,2404000,,,troy ounces,
1993-09-30,COMEX,GC,Gold,2425000,,,troy ounces,
1993-10-03,COMEX,GC,Gold,2421000,,,troy ounces,
1993-10-04,COMEX,GC,Gold,2211000,,,troy ounces,
1993-10-05,COMEX,GC,Gold,2421000,,,troy ounces,
1993-10-06,COMEX,GC,Gold,2392000,,,troy ounces,
1993-10-07,COMEX,GC,Gold,2383000,,,troy ounces,
1993-10-10,COMEX,GC,Gold,2383000,,,troy ounces,
1993-10-11,COMEX,GC,Gold,2383000,,,troy ounces,
1993-10-12,COMEX,GC,Gold,2382000,,,troy ounces,
1993-10-13,COMEX,GC,Gold,2382000,,,troy ounces,
1993-10-14,COMEX,GC,Gold,2382000,,,troy ounces,
1993-10-17,COMEX,GC,Gold,2381000,,,troy ounces,
1993-10-18,COMEX,GC,Gold,2381000,,,troy ounces,
1993-10-19,COMEX,GC,Gold,2361000,,,troy ounces,
1993-10-20,COMEX,GC,Gold,2361000,,,troy ounces,
1993-10-21,COMEX,GC,Gold,2361000,,,troy ounces,
1993-10-24,COMEX,GC,Gold,2359000,,,troy ounces,
1993-10-25,COMEX,GC,Gold,2373000,,,troy ounces,
1993-10-26,COMEX,GC,Gold,2373000,,,troy ounces,
1993-10-27,COMEX,GC,Gold,2349000,,,troy ounces,
1993-10-28,COMEX,GC,Gold,2349000,,,troy ounces,
1993-10-31,COMEX,GC,Gold,2349000,,,troy ounces,
1993-11-01,COMEX,GC,Gold,2349000,,,troy ounces,
1993-11-02,COMEX,GC,Gold,2349000,,,troy ounces,
1993-11-03,COMEX,GC,Gold,2359000,,,troy ounces,
1993-11-04,COMEX,GC,Gold,2359000,,,troy ounces,
1993-11-07,COMEX,GC,Gold,2359000,,,troy ounces,
1993-11-08,COMEX,GC,Gold,2359000,,,troy ounces,
1993-11-09,COMEX,GC,Gold,2444000,,,troy ounces,
1993-11-10,COMEX,GC,Gold,2444000,,,troy ounces,
1993-11-11,COMEX,GC,Gold,2444000,,,troy ounces,
1993-11-14,COMEX,GC,Gold,2444000,,,troy ounces,
1993-11-15,COMEX,GC,Gold,2444000,,,troy ounces,
1993-11-16,COMEX,GC,Gold,2444000,,,troy ounces,
1993-11-17,COMEX,GC,Gold,2444000,,,troy ounces,
1993-11-18,COMEX,GC,Gold,2443000,,,troy ounces,
1993-11-21,COMEX,GC,Gold,2443000,,,troy ounces,
1993-11-22,COMEX,GC,Gold,2507000,,,troy ounces,
1993-11-23,COMEX,GC,Gold,2507000,,,troy ounces,
1993-11-28,COMEX,GC,Gold,2537000,,,troy ounces,
1993-11-29,COMEX,GC,Gold,2536000,,,troy ounces,
1993-11-30,COMEX,GC,Gold,2552000,,,troy ounces,
1993-12-01,COMEX,GC,Gold,2552000,,,troy ounces,
1993-12-02,COMEX,GC,Gold,2556000,,,troy ounces,
1993-12-05,COMEX,GC,Gold,2556000,,,troy ounces,
1993-12-06,COMEX,GC,Gold,2556000,,,troy ounces,
1993-12-07,COMEX,GC,Gold,2556000,,,troy ounces,
1993-12-08,COMEX,GC,Gold,2556000,,,troy ounces,
1993-12-09,COMEX,GC,Gold,2555000,,,troy ounces,
1993-12-12,COMEX,GC,Gold,2546000,,,troy ounces,
1993-12-13,COMEX,GC,Gold,2446000,,,troy ounces,
1993-12-14,COMEX,GC,Gold,2517000,,,troy ounces,
1993-12-15,COMEX,GC,Gold,2517000,,,troy ounces,
1993-12-16,COMEX,GC,Gold,2517000,,,troy ounces,
1993-12-19,COMEX,GC,Gold,2517000,,,troy ounces,
1993-12-20,COMEX,GC,Gold,2517000,,,troy ounces,
1993-12-21,COMEX,GC,Gold,2517000,,,troy ounces,
1993-12-22,COMEX,GC,Gold,2528000,,,troy ounces,
1993-12-26,COMEX,GC,Gold,2528000,,,troy ounces,
1993-12-27,COMEX,GC,Gold,2526000,,,troy ounces,
1993-12-28,COMEX,GC,Gold,2501000,,,troy ounces,
1993-12-29,COMEX,GC,Gold,2524000,,,troy ounces,
1994-01-02,COMEX,GC,Gold,2524000,,,troy ounces,
1994-01-03,COMEX,GC,Gold,2511000,,,troy ounces,
1994-01-04,COMEX,GC,Gold,2492000,,,troy ounces,
1994-01-05,COMEX,GC,Gold,2492000,,,troy ounces,
1994-01-06,COMEX,GC,Gold,2510000,,,troy ounces,
1994-01-09,COMEX,GC,Gold,2510000,,,troy ounces,
1994-01-10,COMEX,GC,Gold,2510000,,,troy ounces,
1994-01-11,COMEX,GC,Gold,2510000,,,troy ounces,
1994-01-12,COMEX,GC,Gold,2588000,,,troy ounces,
1994-01-13,COMEX,GC,Gold,2588000,,,troy ounces,
1994-01-16,COMEX,GC,Gold,2588000,,,troy ounces,
1994-01-17,COMEX,GC,Gold,2583000,,,troy ounces,
1994-01-18,COMEX,GC,Gold,2583000,,,troy ounces,
1994-01-19,COMEX,GC,Gold,2599000,,,troy ounces,
1994-01-20,COMEX,GC,Gold,2624000,,,troy ounces,
1994-01-23,COMEX,GC,Gold,2608000,,,troy ounces,
1994-01-24,COMEX,GC,Gold,2632000,,,troy ounces,
1994-01-25,COMEX,GC,Gold,2923000,,,troy ounces,
1994-01-26,COMEX,GC,Gold,2923000,,,troy ounces,
1994-01-27,COMEX,GC,Gold,2930000,,,troy ounces,
1994-01-30,COMEX,GC,Gold,2955000,,,troy ounces,
1994-01-31,COMEX,GC,Gold,2926000,,,troy ounces,
1994-02-01,COMEX,GC,Gold,2928000,,,troy ounces,
1994-02-02,COMEX,GC,Gold,2887000,,,troy ounces,
1994-02-03,COMEX,GC,Gold,2887000,,,troy ounces,
1994-02-06,COMEX,GC,Gold,2895000,,,troy ounces,
1994-02-07,COMEX,GC,Gold,2894000,,,troy ounces,
1994-02-08,COMEX,GC,Gold,2894000,,,troy ounces,
1994-02-09,COMEX,GC,Gold,2894000,,,troy ounces,
1994-02-10,COMEX,GC,Gold,2894000,,,troy ounces,
1994-02-13,COMEX,GC,Gold,2896000,,,troy ounces,
1994-02-14,COMEX,GC,Gold,2896000,,,troy ounces,
1994-02-15,COMEX,GC,Gold,2902000,,,troy ounces,
1994-02-16,COMEX,GC,Gold,2902000,,,troy ounces,
1994-02-17,COMEX,GC,Gold,2897000,,,troy ounces,
1994-02-21,COMEX,GC,Gold,2895000,,,troy ounces,
1994-02-22,COMEX,GC,Gold,2893000,,,troy ounces,
1994-02-23,COMEX,GC,Gold,2702000,,,troy ounces,
1994-02-24,COMEX,GC,Gold,2901000,,,troy ounces,
1994-02-27,COMEX,GC,Gold,2958000,,,troy ounces,
1994-02-28,COMEX,GC,Gold,2958000,,,troy ounces,
1994-03-01,COMEX,GC,Gold,2804000,,,troy ounces,
1994-03-02,COMEX,GC,Gold,2883000,,,troy ounces,
1994-03-03,COMEX,GC,Gold,2882000,,,troy ounces,
1994-03-06,COMEX,GC,Gold,2882000,,,troy ounces,
1994-03-07,COMEX,GC,Gold,2840000,,,troy ounces,
1994-03-08,COMEX,GC,Gold,2858000,,,troy ounces,
1994-03-09,COMEX,GC,Gold,2844000,,,troy ounces,
1994-03-10,COMEX,GC,Gold,2840000,,,troy ounces,
1994-03-13,COMEX,GC,Gold,2840000,,,troy ounces,
1994-03-14,COMEX,GC,Gold,2840000,,,troy ounces,
1994-03-15,COMEX,GC,Gold,2735000,,,troy ounces,
1994-03-16,COMEX,GC,Gold,2763000,,,troy ounces,
1994-03-17,COMEX,GC,Gold,2763000,,,troy ounces,
1994-03-20,COMEX,GC,Gold,2763000,,,troy ounces,
1994-03-21,COMEX,GC,Gold,2763000,,,troy ounces,
1994-03-22,COMEX,GC,Gold,2763000,,,troy ounces,
1994-03-23,COMEX,GC,Gold,2733000,,,troy ounces,
1994-03-24,COMEX,GC,Gold,2733000,,,troy ounces,
1994-03-27,COMEX,GC,Gold,2733000,,,troy ounces,
1994-03-28,COMEX,GC,Gold,2733000,,,troy ounces,
1994-03-29,COMEX,GC,Gold,2832000,,,troy ounces,
1994-03-30,COMEX,GC,Gold,2862000,,,troy ounces,
1994-04-03,COMEX,GC,Gold,2868000,,,troy ounces,
1994-04-04,COMEX,GC,Gold,2868000,,,troy ounces,
1994-04-05,COMEX,GC,Gold,2868000,,,troy ounces,
1994-04-06,COMEX,GC,Gold,2868000,,,troy ounces,
1994-04-07,COMEX,GC,Gold,2969000,,,troy ounces,
1994-04-10,COMEX,GC,Gold,2872000,,,troy ounces,
1994-04-11,COMEX,GC,Gold,2962000,,,troy ounces,
1994-04-12,COMEX,GC,Gold,2874000,,,troy ounces,
1994-04-13,COMEX,GC,Gold,2874000,,,troy ounces,
1994-04-14,COMEX,GC,Gold,2874000,,,troy ounces,
1994-04-17,COMEX,GC,Gold,2874000,,,troy ounces,
1994-04-18,COMEX,GC,Gold,2864000,,,troy ounces,
1994-04-19,COMEX,GC,Gold,2864000,,,troy ounces,
1994-04-20,COMEX,GC,Gold,2880000,,,troy ounces,
1994-04-21,COMEX,GC,Gold,2880000,,,troy ounces,
1994-04-24,COMEX,GC,Gold,2857000,,,troy ounces,
1994-04-25,COMEX,GC,Gold,2842000,,,troy ounces,
1994-04-27,COMEX,GC,Gold,2842000,,,troy ounces,
1994-04-28,COMEX,GC,Gold,2802000,,,troy ounces,
1994-05-01,COMEX,GC,Gold,2802000,,,troy ounces,
1994-05-02,COMEX,GC,Gold,2740000,,,troy ounces,
1994-05-03,COMEX,GC,Gold,2740000,,,troy ounces,
1994-05-04,COMEX,GC,Gold,2708000,,,troy ounces,
1994-05-05,COMEX,GC,Gold,2704000,,,troy ounces,
1994-05-08,COMEX,GC,Gold,2704000,,,troy ounces,
1994-05-09,COMEX,GC,Gold,2703000,,,troy ounces,
1994-05-10,COMEX,GC,Gold,2703000,,,troy ounces,
1994-05-11,COMEX,GC,Gold,2702000,,,troy ounces,
1994-05-12,COMEX,GC,Gold,2702000,,,troy ounces,
1994-05-15,COMEX,GC,Gold,2702000,,,troy ounces,
1994-05-16,COMEX,GC,Gold,2634000,,,troy ounces,
1994-05-17,COMEX,GC,Gold,2624000,,,troy ounces,
1994-05-18,COMEX,GC,Gold,2624000,,,troy ounces,
1994-05-19,COMEX,GC,Gold,2605000,,,troy ounces,
1994-05-22,COMEX,GC,Gold,2605000,,,troy ounces,
1994-05-23,COMEX,GC,Gold,2604000,,,troy ounces,
