公表日,時間,結果,予想,前回
2022/3,23:00,58.3,58.4,56.5
2022/4,23:00,57.1,58.5,58.3
2022/5,23:00,55.9,56.4,57.1
2022/6,23:00,55.3,54.3,55.9
2022/7,23:00,56.7,53.5,55.3
2022/8,23:00,56.9,55.1,56.7
2022/9,23:00,56.7,56,56.9
2022/10,23:00,54.4,55.5,56.7
2022/11,0:00,56.5,53.3,54.4
2022/12,0:00,49.6,55,56.5
2023/1,0:00,55.2,50.4,49.2
2023/2,0:00,55.1,54.5,55.2
2023/3,23:00,51.2,54.5,55.1
2023/4,23:00,51.9,51.8,51.2
2023/5,23:00,50.3,52.2,51.9
2023/6,23:00,53.9,51,50.3
2023/7,23:00,52.7,53,53.9
2023/8,23:00,54.5,52.5,52.7
2023/9,23:00,53.6,53.6,54.5
2023/10,23:00,51.8,53,53.6
2023/11,0:00,52.7,52,51.8
2023/12,0:00,50.6,52.6,52.7
2024/1,0:00,53.4,52,50.5
2024/2,0:00,52.6,53,53.4
2024/3,23:00,51.4,52.8,52.6
2024/4,23:00,49.4,52,51.4
2024/5,23:00,53.8,51,49.4
2024/6,23:00,48.8,52.6,53.8
2024/7,23:00,51.4,51.4,48.8
2024/8,23:00,51.5,51.3,51.4
2024/9,23:00,54.9,51.7,51.5
2024/10,0:00,56,53.8,54.9
2024/11,0:00,52.1,55.5,56
2024/12,0:00,54.1,53.5,52.1
2025/1,0:00,52.8,54.2,54
2025/2,0:00,53.5,52.5,52.8
2025/3,23:00,50.8,53,53.5
2025/4,23:00,51.6,50.2,50.8
2025/5,23:00,49.9,52,51.6
2025/6,23:00,50.8,50.8,49.9
2025/7,23:00,50.1,51.5,50.8
2025/8,23:00,52,50.9,50.1
2025/9,23:00,50,51.8,52
2025/10,0:00,52.4,50.7,50
2025/11,0:00,52.6,52,52.4
